#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Host Connected,Button Down,Button Up,End of File
1436,07/01/2022 06:30:00,22.90,-55.63,7.85,,,,
1437,07/01/2022 06:45:00,23.09,-55.49,7.85,,,,
1438,07/01/2022 07:00:00,23.18,-55.64,7.85,,,,
1439,07/01/2022 07:15:00,23.35,-56.14,7.86,,,,
1440,07/01/2022 07:30:00,23.42,-56.13,7.86,,,,
1441,07/01/2022 07:45:00,23.59,-56.42,7.86,,,,
1442,07/01/2022 08:00:00,23.66,-56.30,7.86,,,,
1443,07/01/2022 08:15:00,23.69,-56.02,7.86,,,,
1444,07/01/2022 08:30:00,23.86,-57.16,7.88,,,,
1445,07/01/2022 08:45:00,24.00,-59.52,7.92,,,,
1446,07/01/2022 09:00:00,24.00,-58.86,7.91,,,,
1447,07/01/2022 09:15:00,23.30,-58.25,7.90,,,,
1448,07/01/2022 09:30:00,23.04,-59.06,7.91,,,,
1449,07/01/2022 09:45:00,23.02,-59.19,7.92,,,,
1450,07/01/2022 10:00:00,22.94,-59.14,7.91,,,,
1451,07/01/2022 10:15:00,22.97,-59.41,7.92,,,,
1452,07/01/2022 10:30:00,22.94,-59.19,7.92,,,,
1453,07/01/2022 10:45:00,22.99,-59.17,7.92,,,,
1454,07/01/2022 11:00:00,23.04,-59.30,7.92,,,,
1455,07/01/2022 11:15:00,23.06,-59.72,7.92,,,,
1456,07/01/2022 11:30:00,23.16,-59.85,7.93,,,,
1457,07/01/2022 11:45:00,23.18,-59.72,7.92,,,,
1458,07/01/2022 12:00:00,23.28,-59.89,7.93,,,,
1459,07/01/2022 12:15:00,23.40,-60.24,7.93,,,,
1460,07/01/2022 12:30:00,23.50,-60.10,7.93,,,,
1461,07/01/2022 12:45:00,23.79,-60.55,7.94,,,,
1462,07/01/2022 13:00:00,24.27,-62.39,7.97,,,,
1463,07/01/2022 13:15:00,24.46,-63.46,7.99,,,,
1464,07/01/2022 13:30:00,24.51,-63.14,7.98,,,,
1465,07/01/2022 13:45:00,24.58,-63.42,7.98,,,,
1466,07/01/2022 14:00:00,24.24,-61.19,7.95,,,,
1467,07/01/2022 14:15:00,24.07,-61.50,7.95,,,,
1468,07/01/2022 14:30:00,23.88,-61.60,7.95,,,,
1469,07/01/2022 14:45:00,23.79,-61.49,7.95,,,,
1470,07/01/2022 15:00:00,23.71,-61.41,7.95,,,,
1471,07/01/2022 15:15:00,23.71,-61.38,7.95,,,,
1472,07/01/2022 15:30:00,23.76,-61.44,7.95,,,,
1473,07/01/2022 15:45:00,23.79,-61.39,7.95,,,,
1474,07/01/2022 16:00:00,23.81,-61.31,7.95,,,,
1475,07/01/2022 16:15:00,23.88,-61.28,7.95,,,,
1476,07/01/2022 16:30:00,24.10,-62.00,7.96,,,,
1477,07/01/2022 16:45:00,24.60,-63.52,7.99,,,,
1478,07/01/2022 17:00:00,24.70,-64.06,8.00,,,,
1479,07/01/2022 17:15:00,24.87,-64.67,8.01,,,,
1480,07/01/2022 17:30:00,24.97,-64.83,8.01,,,,
1481,07/01/2022 17:45:00,25.06,-64.81,8.01,,,,
1482,07/01/2022 18:00:00,25.11,-65.24,8.01,,,,
1483,07/01/2022 18:15:00,25.16,-65.31,8.02,,,,
1484,07/01/2022 18:30:00,25.19,-65.83,8.02,,,,
1485,07/01/2022 18:45:00,25.16,-65.22,8.01,,,,
1486,07/01/2022 19:00:00,25.09,-64.75,8.01,,,,
1487,07/01/2022 19:15:00,24.77,-62.28,7.96,,,,
1488,07/01/2022 19:30:00,24.68,-60.52,7.93,,,,
1489,07/01/2022 19:45:00,24.63,-60.56,7.93,,,,
1490,07/01/2022 20:00:00,24.65,-61.03,7.94,,,,
1491,07/01/2022 20:15:00,24.70,-62.05,7.96,,,,
1492,07/01/2022 20:30:00,24.77,-63.38,7.98,,,,
1493,07/01/2022 20:45:00,24.70,-62.89,7.97,,,,
1494,07/01/2022 21:00:00,24.63,-62.96,7.98,,,,
1495,07/01/2022 21:15:00,24.48,-61.31,7.95,,,,
1496,07/01/2022 21:30:00,23.95,-62.05,7.96,,,,
1497,07/01/2022 21:45:00,23.66,-61.56,7.96,,,,
1498,07/01/2022 22:00:00,23.47,-60.41,7.94,,,,
1499,07/01/2022 22:15:00,23.40,-59.63,7.92,,,,
1500,07/01/2022 22:30:00,23.35,-59.58,7.92,,,,
1501,07/01/2022 22:45:00,23.38,-59.41,7.92,,,,
1502,07/01/2022 23:00:00,23.38,-59.52,7.92,,,,
1503,07/01/2022 23:15:00,23.38,-59.45,7.92,,,,
1504,07/01/2022 23:30:00,23.38,-59.42,7.92,,,,
1505,07/01/2022 23:45:00,23.42,-59.19,7.91,,,,
1506,07/02/2022 00:00:00,23.38,-59.17,7.91,,,,
1507,07/02/2022 00:15:00,23.35,-58.64,7.90,,,,
1508,07/02/2022 00:30:00,23.33,-58.58,7.90,,,,
1509,07/02/2022 00:45:00,23.33,-58.24,7.90,,,,
1510,07/02/2022 01:00:00,23.28,-58.38,7.90,,,,
1511,07/02/2022 01:15:00,23.28,-57.22,7.88,,,,
1512,07/02/2022 01:30:00,23.26,-57.38,7.88,,,,
1513,07/02/2022 01:45:00,23.30,-57.28,7.88,,,,
1514,07/02/2022 02:00:00,23.23,-57.92,7.89,,,,
1515,07/02/2022 02:15:00,23.23,-57.81,7.89,,,,
1516,07/02/2022 02:30:00,23.26,-58.25,7.90,,,,
1517,07/02/2022 02:45:00,23.04,-57.78,7.89,,,,
1518,07/02/2022 03:00:00,23.04,-58.16,7.90,,,,
1519,07/02/2022 03:15:00,22.94,-58.38,7.90,,,,
1520,07/02/2022 03:30:00,22.90,-57.69,7.89,,,,
1521,07/02/2022 03:45:00,22.90,-55.80,7.86,,,,
1522,07/02/2022 04:00:00,22.90,-55.66,7.85,,,,
1523,07/02/2022 04:15:00,22.97,-56.50,7.87,,,,
1524,07/02/2022 04:30:00,22.97,-56.19,7.86,,,,
1525,07/02/2022 04:45:00,22.82,-57.00,7.88,,,,
1526,07/02/2022 05:00:00,22.80,-56.75,7.87,,,,
1527,07/02/2022 05:15:00,22.80,-56.61,7.87,,,,
1528,07/02/2022 05:30:00,22.80,-56.56,7.87,,,,
1529,07/02/2022 05:45:00,22.94,-55.28,7.85,,,,
1530,07/02/2022 06:00:00,23.06,-54.92,7.84,,,,
1531,07/02/2022 06:15:00,23.16,-54.64,7.83,,,,
1532,07/02/2022 06:30:00,23.30,-54.94,7.84,,,,
1533,07/02/2022 06:45:00,23.35,-54.72,7.84,,,,
1534,07/02/2022 07:00:00,23.40,-54.52,7.83,,,,
1535,07/02/2022 07:15:00,23.42,-54.33,7.83,,,,
1536,07/02/2022 07:30:00,23.45,-54.39,7.83,,,,
1537,07/02/2022 07:45:00,23.50,-53.89,7.82,,,,
1538,07/02/2022 08:00:00,23.59,-53.77,7.82,,,,
1539,07/02/2022 08:15:00,23.76,-53.61,7.82,,,,
1540,07/02/2022 08:30:00,23.86,-52.74,7.80,,,,
1541,07/02/2022 08:45:00,23.88,-52.24,7.79,,,,
1542,07/02/2022 09:00:00,23.95,-51.11,7.77,,,,
1543,07/02/2022 09:15:00,23.95,-50.97,7.77,,,,
1544,07/02/2022 09:30:00,24.05,-54.75,7.83,,,,
1545,07/02/2022 09:45:00,24.00,-53.61,7.81,,,,
1546,07/02/2022 10:00:00,23.95,-53.55,7.81,,,,
1547,07/02/2022 10:15:00,23.42,-56.60,7.87,,,,
1548,07/02/2022 10:30:00,23.14,-58.14,7.90,,,,
1549,07/02/2022 10:45:00,22.92,-57.27,7.88,,,,
1550,07/02/2022 11:00:00,22.78,-56.92,7.88,,,,
1551,07/02/2022 11:15:00,22.75,-56.70,7.87,,,,
1552,07/02/2022 11:30:00,22.75,-56.50,7.87,,,,
1553,07/02/2022 11:45:00,22.80,-56.41,7.87,,,,
1554,07/02/2022 12:00:00,22.80,-56.17,7.86,,,,
1555,07/02/2022 12:15:00,22.85,-55.80,7.86,,,,
1556,07/02/2022 12:30:00,22.90,-55.60,7.85,,,,
1557,07/02/2022 12:45:00,22.90,-55.69,7.85,,,,
1558,07/02/2022 13:00:00,22.92,-54.97,7.84,,,,
1559,07/02/2022 13:15:00,23.16,-54.80,7.84,,,,
1560,07/02/2022 13:30:00,23.23,-56.13,7.86,,,,
1561,07/02/2022 13:45:00,23.42,-55.44,7.85,,,,
1562,07/02/2022 14:00:00,23.57,-56.22,7.86,,,,
1563,07/02/2022 14:15:00,23.47,-57.05,7.88,,,,
1564,07/02/2022 14:30:00,23.47,-57.58,7.89,,,,
1565,07/02/2022 14:45:00,23.40,-58.00,7.89,,,,
1566,07/02/2022 15:00:00,23.28,-58.17,7.90,,,,
1567,07/02/2022 15:15:00,23.23,-58.70,7.91,,,,
1568,07/02/2022 15:30:00,23.18,-59.19,7.91,,,,
1569,07/02/2022 15:45:00,23.09,-59.42,7.92,,,,
1570,07/02/2022 16:00:00,23.02,-59.47,7.92,,,,
1571,07/02/2022 16:15:00,22.99,-59.28,7.92,,,,
1572,07/02/2022 16:30:00,23.14,-59.69,7.92,,,,
1573,07/02/2022 16:45:00,23.06,-59.30,7.92,,,,
1574,07/02/2022 17:00:00,23.09,-59.10,7.91,,,,
1575,07/02/2022 17:15:00,23.23,-57.36,7.88,,,,
1576,07/02/2022 17:30:00,23.47,-58.95,7.91,,,,
1577,07/02/2022 17:45:00,23.52,-58.31,7.90,,,,
1578,07/02/2022 18:00:00,23.47,-57.92,7.89,,,,
1579,07/02/2022 18:15:00,23.35,-57.86,7.89,,,,
1580,07/02/2022 18:30:00,23.33,-57.02,7.88,,,,
1581,07/02/2022 18:45:00,23.40,-57.13,7.88,,,,
1582,07/02/2022 19:00:00,23.38,-57.60,7.89,,,,
1583,07/02/2022 19:15:00,23.35,-57.05,7.88,,,,
1584,07/02/2022 19:30:00,23.33,-55.95,7.86,,,,
1585,07/02/2022 19:45:00,23.28,-56.89,7.87,,,,
1586,07/02/2022 20:00:00,23.35,-56.10,7.86,,,,
1587,07/02/2022 20:15:00,23.40,-55.89,7.86,,,,
1588,07/02/2022 20:30:00,23.38,-53.86,7.82,,,,
1589,07/02/2022 20:45:00,23.42,-53.19,7.81,,,,
1590,07/02/2022 21:00:00,23.38,-52.50,7.80,,,,
1591,07/02/2022 21:15:00,23.38,-54.44,7.83,,,,
1592,07/02/2022 21:30:00,23.40,-56.24,7.86,,,,
1593,07/02/2022 21:45:00,23.40,-56.83,7.87,,,,
1594,07/02/2022 22:00:00,23.11,-60.05,7.93,,,,
1595,07/02/2022 22:15:00,22.99,-59.39,7.92,,,,
1596,07/02/2022 22:30:00,22.87,-58.69,7.91,,,,
1597,07/02/2022 22:45:00,22.80,-58.16,7.90,,,,
1598,07/02/2022 23:00:00,22.75,-57.77,7.89,,,,
1599,07/02/2022 23:15:00,22.75,-57.58,7.89,,,,
1600,07/02/2022 23:30:00,22.75,-56.92,7.88,,,,
1601,07/02/2022 23:45:00,22.82,-56.97,7.88,,,,
1602,07/03/2022 00:00:00,22.73,-56.67,7.87,,,,
1603,07/03/2022 00:15:00,22.73,-56.77,7.87,,,,
1604,07/03/2022 00:30:00,22.70,-56.63,7.87,,,,
1605,07/03/2022 00:45:00,22.68,-56.83,7.87,,,,
1606,07/03/2022 01:00:00,22.68,-56.94,7.88,,,,
1607,07/03/2022 01:15:00,22.70,-56.42,7.87,,,,
1608,07/03/2022 01:30:00,22.63,-56.58,7.87,,,,
1609,07/03/2022 01:45:00,22.61,-56.41,7.87,,,,
1610,07/03/2022 02:00:00,22.58,-56.05,7.86,,,,
1611,07/03/2022 02:15:00,22.56,-56.17,7.86,,,,
1612,07/03/2022 02:30:00,22.54,-56.13,7.86,,,,
1613,07/03/2022 02:45:00,22.49,-56.35,7.87,,,,
1614,07/03/2022 03:00:00,22.42,-56.27,7.87,,,,
1615,07/03/2022 03:15:00,22.39,-56.58,7.87,,,,
1616,07/03/2022 03:30:00,22.37,-56.31,7.87,,,,
1617,07/03/2022 03:45:00,22.39,-55.80,7.86,,,,
1618,07/03/2022 04:00:00,22.39,-54.58,7.84,,,,
1619,07/03/2022 04:15:00,22.39,-53.25,7.81,,,,
1620,07/03/2022 04:30:00,22.39,-52.14,7.79,,,,
1621,07/03/2022 04:45:00,22.42,-51.53,7.78,,,,
1622,07/03/2022 05:00:00,22.37,-52.05,7.79,,,,
1623,07/03/2022 05:15:00,22.35,-52.10,7.79,,,,
1624,07/03/2022 05:30:00,22.37,-52.35,7.80,,,,
1625,07/03/2022 05:45:00,22.42,-52.47,7.80,,,,
1626,07/03/2022 06:00:00,22.47,-51.94,7.79,,,,
1627,07/03/2022 06:15:00,22.49,-52.11,7.79,,,,
1628,07/03/2022 06:30:00,22.54,-51.88,7.79,,,,
1629,07/03/2022 06:45:00,22.66,-51.85,7.79,,,,
1630,07/03/2022 07:00:00,22.70,-51.11,7.77,,,,
1631,07/03/2022 07:15:00,22.90,-50.75,7.77,,,,
1632,07/03/2022 07:30:00,23.06,-51.30,7.78,,,,
1633,07/03/2022 07:45:00,23.18,-51.50,7.78,,,,
1634,07/03/2022 08:00:00,23.23,-51.42,7.78,,,,
1635,07/03/2022 08:15:00,23.30,-51.19,7.77,,,,
1636,07/03/2022 08:30:00,23.38,-51.61,7.78,,,,
1637,07/03/2022 08:45:00,23.50,-51.60,7.78,,,,
1638,07/03/2022 09:00:00,23.71,-51.69,7.78,,,,
1639,07/03/2022 09:15:00,23.86,-51.78,7.78,,,,
1640,07/03/2022 09:30:00,24.19,-52.52,7.79,,,,
1641,07/03/2022 09:45:00,24.46,-52.56,7.79,,,,
1642,07/03/2022 10:00:00,24.39,-53.28,7.81,,,,
1643,07/03/2022 10:15:00,24.10,-52.66,7.80,,,,
1644,07/03/2022 10:30:00,23.30,-55.69,7.85,,,,
1645,07/03/2022 10:45:00,23.06,-56.41,7.87,,,,
1646,07/03/2022 11:00:00,22.94,-56.80,7.87,,,,
1647,07/03/2022 11:15:00,22.90,-56.60,7.87,,,,
1648,07/03/2022 11:30:00,22.73,-56.28,7.87,,,,
1649,07/03/2022 11:45:00,22.70,-56.30,7.87,,,,
1650,07/03/2022 12:00:00,22.66,-56.22,7.86,,,,
1651,07/03/2022 12:15:00,22.63,-56.61,7.87,,,,
1652,07/03/2022 12:30:00,22.66,-56.25,7.86,,,,
1653,07/03/2022 12:45:00,22.63,-56.38,7.87,,,,
1654,07/03/2022 13:00:00,22.70,-56.58,7.87,,,,
1655,07/03/2022 13:15:00,22.73,-56.44,7.87,,,,
1656,07/03/2022 13:30:00,22.75,-56.45,7.87,,,,
1657,07/03/2022 13:45:00,22.73,-56.56,7.87,,,,
1658,07/03/2022 14:00:00,22.85,-56.56,7.87,,,,
1659,07/03/2022 14:15:00,22.94,-56.78,7.87,,,,
1660,07/03/2022 14:30:00,23.04,-57.16,7.88,,,,
1661,07/03/2022 14:45:00,23.02,-57.33,7.88,,,,
1662,07/03/2022 15:00:00,23.04,-58.14,7.90,,,,
1663,07/03/2022 15:15:00,23.14,-58.41,7.90,,,,
1664,07/03/2022 15:30:00,23.11,-58.49,7.90,,,,
1665,07/03/2022 15:45:00,23.11,-58.35,7.90,,,,
1666,07/03/2022 16:00:00,23.04,-58.75,7.91,,,,
1667,07/03/2022 16:15:00,23.04,-59.05,7.91,,,,
1668,07/03/2022 16:30:00,22.97,-58.77,7.91,,,,
1669,07/03/2022 16:45:00,22.94,-58.30,7.90,,,,
1670,07/03/2022 17:00:00,23.06,-58.89,7.91,,,,
1671,07/03/2022 17:15:00,23.09,-58.74,7.91,,,,
1672,07/03/2022 17:30:00,23.14,-58.45,7.90,,,,
1673,07/03/2022 17:45:00,23.23,-59.11,7.91,,,,
1674,07/03/2022 18:00:00,23.40,-59.45,7.92,,,,
1675,07/03/2022 18:15:00,23.57,-60.17,7.93,,,,
1676,07/03/2022 18:30:00,23.57,-59.94,7.93,,,,
1677,07/03/2022 18:45:00,23.40,-59.05,7.91,,,,
1678,07/03/2022 19:00:00,23.30,-59.11,7.91,,,,
1679,07/03/2022 19:15:00,23.28,-58.52,7.90,,,,
1680,07/03/2022 19:30:00,23.21,-57.67,7.89,,,,
1681,07/03/2022 19:45:00,23.16,-57.95,7.89,,,,
1682,07/03/2022 20:00:00,23.16,-57.99,7.89,,,,
1683,07/03/2022 20:15:00,23.23,-57.39,7.88,,,,
1684,07/03/2022 20:30:00,23.35,-57.17,7.88,,,,
1685,07/03/2022 20:45:00,23.30,-57.61,7.89,,,,
1686,07/03/2022 21:00:00,23.38,-57.06,7.88,,,,
1687,07/03/2022 21:15:00,23.40,-57.36,7.88,,,,
1688,07/03/2022 21:30:00,23.47,-57.08,7.88,,,,
1689,07/03/2022 21:45:00,23.50,-55.39,7.85,,,,
1690,07/03/2022 22:00:00,23.42,-55.67,7.85,,,,
1691,07/03/2022 22:15:00,23.42,-57.83,7.89,,,,
1692,07/03/2022 22:30:00,23.23,-57.25,7.88,,,,
1693,07/03/2022 22:45:00,22.82,-58.19,7.90,,,,
1694,07/03/2022 23:00:00,22.70,-58.83,7.91,,,,
1695,07/03/2022 23:15:00,22.61,-58.60,7.91,,,,
1696,07/03/2022 23:30:00,22.49,-58.35,7.90,,,,
1697,07/03/2022 23:45:00,22.42,-57.72,7.89,,,,
1698,07/04/2022 00:00:00,22.39,-57.49,7.89,,,,
1699,07/04/2022 00:15:00,22.35,-57.06,7.88,,,,
1700,07/04/2022 00:30:00,22.32,-56.61,7.87,,,,
1701,07/04/2022 00:45:00,22.35,-56.41,7.87,,,,
1702,07/04/2022 01:00:00,22.32,-56.13,7.86,,,,
1703,07/04/2022 01:15:00,22.35,-55.94,7.86,,,,
1704,07/04/2022 01:30:00,22.32,-55.63,7.85,,,,
1705,07/04/2022 01:45:00,22.27,-55.31,7.85,,,,
1706,07/04/2022 02:00:00,22.30,-55.24,7.85,,,,
1707,07/04/2022 02:15:00,22.25,-54.69,7.84,,,,
1708,07/04/2022 02:30:00,22.23,-54.20,7.83,,,,
1709,07/04/2022 02:45:00,22.18,-55.31,7.85,,,,
1710,07/04/2022 03:00:00,22.18,-54.30,7.83,,,,
1711,07/04/2022 03:15:00,22.13,-55.31,7.85,,,,
1712,07/04/2022 03:30:00,22.11,-55.77,7.86,,,,
1713,07/04/2022 03:45:00,22.03,-55.42,7.85,,,,
1714,07/04/2022 04:00:00,21.96,-55.19,7.85,,,,
1715,07/04/2022 04:15:00,21.99,-55.08,7.85,,,,
1716,07/04/2022 04:30:00,21.96,-54.56,7.84,,,,
1717,07/04/2022 04:45:00,21.94,-52.55,7.80,,,,
1718,07/04/2022 05:00:00,21.89,-52.05,7.79,,,,
1719,07/04/2022 05:15:00,21.80,-54.00,7.83,,,,
1720,07/04/2022 05:30:00,21.77,-53.86,7.83,,,,
1721,07/04/2022 05:45:00,21.77,-54.42,7.83,,,,
1722,07/04/2022 06:00:00,21.75,-53.91,7.83,,,,
1723,07/04/2022 06:15:00,21.77,-53.69,7.82,,,,
1724,07/04/2022 06:30:00,21.82,-53.56,7.82,,,,
1725,07/04/2022 06:45:00,21.89,-53.72,7.82,,,,
1726,07/04/2022 07:00:00,21.96,-53.44,7.82,,,,
1727,07/04/2022 07:15:00,22.03,-53.42,7.82,,,,
1728,07/04/2022 07:30:00,22.15,-52.80,7.81,,,,
1729,07/04/2022 07:45:00,22.25,-52.97,7.81,,,,
1730,07/04/2022 08:00:00,22.32,-52.77,7.80,,,,
1731,07/04/2022 08:15:00,22.37,-52.97,7.81,,,,
1732,07/04/2022 08:30:00,22.44,-52.80,7.80,,,,
1733,07/04/2022 08:45:00,22.58,-53.16,7.81,,,,
1734,07/04/2022 09:00:00,22.63,-53.89,7.82,,,,
1735,07/04/2022 09:15:00,22.80,-54.13,7.83,,,,
1736,07/04/2022 09:30:00,22.94,-54.30,7.83,,,,
1737,07/04/2022 09:45:00,23.14,-54.14,7.83,,,,
1738,07/04/2022 10:00:00,23.33,-54.24,7.83,,,,
1739,07/04/2022 10:15:00,23.57,-54.28,7.83,,,,
1740,07/04/2022 10:30:00,23.79,-54.70,7.83,,,,
1741,07/04/2022 10:45:00,24.03,-55.16,7.84,,,,
1742,07/04/2022 11:00:00,24.03,-53.85,7.82,,,,
1743,07/04/2022 11:15:00,23.54,-55.03,7.84,,,,
1744,07/04/2022 11:30:00,23.11,-57.31,7.88,,,,
1745,07/04/2022 11:45:00,23.11,-57.39,7.88,,,,
1746,07/04/2022 12:00:00,23.06,-57.92,7.89,,,,
1747,07/04/2022 12:15:00,23.02,-58.25,7.90,,,,
1748,07/04/2022 12:30:00,23.09,-58.36,7.90,,,,
1749,07/04/2022 12:45:00,23.02,-58.39,7.90,,,,
1750,07/04/2022 13:00:00,23.04,-58.25,7.90,,,,
1751,07/04/2022 13:15:00,23.14,-58.53,7.90,,,,
1752,07/04/2022 13:30:00,23.23,-58.95,7.91,,,,
1753,07/04/2022 13:45:00,23.33,-59.00,7.91,,,,
1754,07/04/2022 14:00:00,23.35,-59.45,7.92,,,,
1755,07/04/2022 14:15:00,23.40,-59.52,7.92,,,,
1756,07/04/2022 14:30:00,23.40,-59.56,7.92,,,,
1757,07/04/2022 14:45:00,23.42,-59.36,7.92,,,,
1758,07/04/2022 15:00:00,23.50,-59.72,7.92,,,,
1759,07/04/2022 15:15:00,23.57,-59.69,7.92,,,,
1760,07/04/2022 15:30:00,23.52,-59.53,7.92,,,,
1761,07/04/2022 15:45:00,23.64,-60.06,7.93,,,,
1762,07/04/2022 16:00:00,23.54,-59.95,7.93,,,,
1763,07/04/2022 16:15:00,23.50,-60.25,7.93,,,,
1764,07/04/2022 16:30:00,23.45,-59.74,7.92,,,,
1765,07/04/2022 16:45:00,23.42,-60.31,7.93,,,,
1766,07/04/2022 17:00:00,23.42,-60.19,7.93,,,,
1767,07/04/2022 17:15:00,23.42,-60.11,7.93,,,,
1768,07/04/2022 17:30:00,23.47,-60.14,7.93,,,,
1769,07/04/2022 17:45:00,23.52,-59.81,7.92,,,,
1770,07/04/2022 18:00:00,23.59,-59.31,7.92,,,,
1771,07/04/2022 18:15:00,23.83,-61.36,7.95,,,,
1772,07/04/2022 18:30:00,23.91,-61.69,7.96,,,,
1773,07/04/2022 18:45:00,23.79,-61.36,7.95,,,,
1774,07/04/2022 19:00:00,23.93,-61.61,7.95,,,,
1775,07/04/2022 19:15:00,23.74,-61.08,7.95,,,,
1776,07/04/2022 19:30:00,23.52,-59.88,7.93,,,,
1777,07/04/2022 19:45:00,23.59,-59.27,7.91,,,,
1778,07/04/2022 20:00:00,23.59,-58.94,7.91,,,,
1779,07/04/2022 20:15:00,23.50,-58.91,7.91,,,,
1780,07/04/2022 20:30:00,23.45,-59.49,7.92,,,,
1781,07/04/2022 20:45:00,23.50,-59.49,7.92,,,,
1782,07/04/2022 21:00:00,23.62,-58.47,7.90,,,,
1783,07/04/2022 21:15:00,23.69,-58.38,7.90,,,,
1784,07/04/2022 21:30:00,23.74,-57.52,7.88,,,,
1785,07/04/2022 21:45:00,23.76,-57.75,7.89,,,,
1786,07/04/2022 22:00:00,23.79,-57.22,7.88,,,,
1787,07/04/2022 22:15:00,23.76,-56.27,7.86,,,,
1788,07/04/2022 22:30:00,23.71,-54.86,7.84,,,,
1789,07/04/2022 22:45:00,23.71,-54.69,7.83,,,,
1790,07/04/2022 23:00:00,23.64,-58.74,7.91,,,,
1791,07/04/2022 23:15:00,23.62,-58.35,7.90,,,,
1792,07/04/2022 23:30:00,23.14,-58.99,7.91,,,,
1793,07/04/2022 23:45:00,22.82,-59.17,7.92,,,,
1794,07/05/2022 00:00:00,22.68,-59.06,7.91,,,,
1795,07/05/2022 00:15:00,22.54,-59.30,7.92,,,,
1796,07/05/2022 00:30:00,22.54,-59.24,7.92,,,,
1797,07/05/2022 00:45:00,22.42,-58.02,7.90,,,,
1798,07/05/2022 01:00:00,22.39,-57.42,7.89,,,,
1799,07/05/2022 01:15:00,22.37,-57.38,7.89,,,,
1800,07/05/2022 01:30:00,22.39,-56.99,7.88,,,,
1801,07/05/2022 01:45:00,22.39,-56.97,7.88,,,,
1802,07/05/2022 02:00:00,22.37,-56.97,7.88,,,,
1803,07/05/2022 02:15:00,22.35,-56.31,7.87,,,,
1804,07/05/2022 02:30:00,22.35,-56.28,7.87,,,,
1805,07/05/2022 02:45:00,22.35,-56.56,7.87,,,,
1806,07/05/2022 03:00:00,22.32,-55.81,7.86,,,,
1807,07/05/2022 03:15:00,22.32,-55.91,7.86,,,,
1808,07/05/2022 03:30:00,22.32,-55.92,7.86,,,,
1809,07/05/2022 03:45:00,22.32,-56.44,7.87,,,,
1810,07/05/2022 04:00:00,22.35,-56.69,7.87,,,,
1811,07/05/2022 04:15:00,22.37,-56.92,7.88,,,,
1812,07/05/2022 04:30:00,22.30,-56.56,7.87,,,,
1813,07/05/2022 04:45:00,22.32,-56.50,7.87,,,,
1814,07/05/2022 05:00:00,22.30,-56.27,7.87,,,,
1815,07/05/2022 05:15:00,22.27,-55.95,7.86,,,,
1816,07/05/2022 05:30:00,22.20,-54.75,7.84,,,,
1817,07/05/2022 05:45:00,22.23,-53.44,7.82,,,,
1818,07/05/2022 06:00:00,22.18,-54.91,7.84,,,,
1819,07/05/2022 06:15:00,22.15,-55.14,7.85,,,,
1820,07/05/2022 06:30:00,22.11,-55.06,7.85,,,,
1821,07/05/2022 06:45:00,22.15,-55.24,7.85,,,,
1822,07/05/2022 07:00:00,22.13,-54.95,7.84,,,,
1823,07/05/2022 07:15:00,22.18,-54.92,7.84,,,,
1824,07/05/2022 07:30:00,22.13,-54.47,7.83,,,,
1825,07/05/2022 07:45:00,22.13,-54.25,7.83,,,,
1826,07/05/2022 08:00:00,22.13,-54.30,7.83,,,,
1827,07/05/2022 08:15:00,22.18,-54.25,7.83,,,,
1828,07/05/2022 08:30:00,22.25,-54.13,7.83,,,,
1829,07/05/2022 08:45:00,22.35,-53.91,7.82,,,,
1830,07/05/2022 09:00:00,22.42,-53.66,7.82,,,,
1831,07/05/2022 09:15:00,22.47,-53.81,7.82,,,,
1832,07/05/2022 09:30:00,22.54,-53.83,7.82,,,,
1833,07/05/2022 09:45:00,22.63,-53.83,7.82,,,,
1834,07/05/2022 10:00:00,22.68,-53.67,7.82,,,,
1835,07/05/2022 10:15:00,22.73,-53.56,7.82,,,,
1836,07/05/2022 10:30:00,22.80,-53.42,7.81,,,,
1837,07/05/2022 10:45:00,22.85,-52.77,7.80,,,,
1838,07/05/2022 11:00:00,22.94,-52.11,7.79,,,,
1839,07/05/2022 11:15:00,22.90,-53.25,7.81,,,,
1840,07/05/2022 11:30:00,22.97,-53.30,7.81,,,,
1841,07/05/2022 11:45:00,22.87,-53.58,7.82,,,,
1842,07/05/2022 12:00:00,22.42,-57.11,7.88,,,,
1843,07/05/2022 12:15:00,22.35,-57.53,7.89,,,,
1844,07/05/2022 12:30:00,22.27,-57.74,7.89,,,,
1845,07/05/2022 12:45:00,22.27,-57.56,7.89,,,,
1846,07/05/2022 13:00:00,22.20,-57.25,7.88,,,,
1847,07/05/2022 13:15:00,22.18,-57.30,7.88,,,,
1848,07/05/2022 13:30:00,22.20,-57.38,7.89,,,,
1849,07/05/2022 13:45:00,22.23,-57.75,7.89,,,,
1850,07/05/2022 14:00:00,22.23,-58.11,7.90,,,,
1851,07/05/2022 14:15:00,22.23,-58.35,7.90,,,,
1852,07/05/2022 14:30:00,22.25,-58.66,7.91,,,,
1853,07/05/2022 14:45:00,22.25,-58.35,7.90,,,,
1854,07/05/2022 15:00:00,22.25,-58.35,7.90,,,,
1855,07/05/2022 15:15:00,22.27,-58.39,7.90,,,,
1856,07/05/2022 15:30:00,22.30,-58.31,7.90,,,,
