#,Date-Time (EDT),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
2136,05/30/2023 11:45:00,17.70,-74.50,7.82,,,,
2137,05/30/2023 12:00:00,17.87,-73.72,7.80,,,,
2138,05/30/2023 12:15:00,17.99,-73.85,7.81,,,,
2139,05/30/2023 12:30:00,18.18,-74.69,7.82,,,,
2140,05/30/2023 12:45:00,18.30,-75.22,7.83,,,,
2141,05/30/2023 13:00:00,18.41,-75.31,7.83,,,,
2142,05/30/2023 13:15:00,18.51,-75.71,7.84,,,,
2143,05/30/2023 13:30:00,18.65,-75.69,7.84,,,,
2144,05/30/2023 13:45:00,18.79,-75.41,7.83,,,,
2145,05/30/2023 14:00:00,18.89,-74.66,7.82,,,,
2146,05/30/2023 14:15:00,18.98,-75.30,7.83,,,,
2147,05/30/2023 14:30:00,19.03,-75.28,7.83,,,,
2148,05/30/2023 14:45:00,19.15,-75.88,7.84,,,,
2149,05/30/2023 15:00:00,19.37,-75.75,7.84,,,,
2150,05/30/2023 15:15:00,19.70,-75.60,7.83,,,,
2151,05/30/2023 15:30:00,19.48,-76.28,7.85,,,,
2152,05/30/2023 15:45:00,19.20,-78.17,7.88,,,,
2153,05/30/2023 16:00:00,18.77,-79.86,7.91,,,,
2154,05/30/2023 16:15:00,18.56,-80.46,7.92,,,,
2155,05/30/2023 16:30:00,18.37,-81.25,7.94,,,,
2156,05/30/2023 16:45:00,18.30,-81.49,7.94,,,,
2157,05/30/2023 17:00:00,18.20,-81.35,7.94,,,,
2158,05/30/2023 17:15:00,18.15,-80.99,7.93,,,,
2159,05/30/2023 17:30:00,18.10,-80.69,7.93,,,,
2160,05/30/2023 17:45:00,18.10,-80.50,7.92,,,,
2161,05/30/2023 18:00:00,18.08,-80.41,7.92,,,,
2162,05/30/2023 18:15:00,18.06,-80.31,7.92,,,,
2163,05/30/2023 18:30:00,18.03,-80.06,7.92,,,,
2164,05/30/2023 18:45:00,18.01,-79.96,7.91,,,,
2165,05/30/2023 19:00:00,17.96,-79.55,7.91,,,,
2166,05/30/2023 19:15:00,17.91,-79.38,7.90,,,,
2167,05/30/2023 19:30:00,17.87,-79.28,7.90,,,,
2168,05/30/2023 19:45:00,17.84,-79.21,7.90,,,,
2169,05/30/2023 20:00:00,17.80,-78.99,7.90,,,,
2170,05/30/2023 20:15:00,17.72,-79.03,7.90,,,,
2171,05/30/2023 20:30:00,17.70,-78.38,7.89,,,,
2172,05/30/2023 20:45:00,17.61,-76.27,7.85,,,,
2173,05/30/2023 21:00:00,17.61,-74.86,7.83,,,,
2174,05/30/2023 21:15:00,17.58,-75.92,7.84,,,,
2175,05/30/2023 21:30:00,17.53,-73.55,7.80,,,,
2176,05/30/2023 21:45:00,17.46,-72.88,7.79,,,,
2177,05/30/2023 22:00:00,17.37,-71.69,7.77,,,,
2178,05/30/2023 22:15:00,17.25,-72.02,7.78,,,,
2179,05/30/2023 22:30:00,17.25,-71.75,7.77,,,,
2180,05/30/2023 22:45:00,17.27,-72.28,7.78,,,,
2181,05/30/2023 23:00:00,17.44,-71.75,7.77,,,,
2182,05/30/2023 23:15:00,17.56,-73.11,7.79,,,,
2183,05/30/2023 23:30:00,17.65,-73.71,7.80,,,,
2184,05/30/2023 23:45:00,17.68,-72.86,7.79,,,,
2185,05/31/2023 00:00:00,17.77,-72.19,7.78,,,,
2186,05/31/2023 00:15:00,17.82,-71.21,7.76,,,,
2187,05/31/2023 00:30:00,17.82,-71.35,7.76,,,,
2188,05/31/2023 00:45:00,17.87,-72.89,7.79,,,,
2189,05/31/2023 01:00:00,17.96,-72.44,7.78,,,,
2190,05/31/2023 01:15:00,17.99,-72.02,7.77,,,,
2191,05/31/2023 01:30:00,17.96,-71.58,7.77,,,,
2192,05/31/2023 01:45:00,17.96,-71.47,7.76,,,,
2193,05/31/2023 02:00:00,17.96,-71.52,7.77,,,,
2194,05/31/2023 02:15:00,18.01,-71.38,7.76,,,,
2195,05/31/2023 02:30:00,18.03,-70.58,7.75,,,,
2196,05/31/2023 02:45:00,18.06,-69.60,7.73,,,,
2197,05/31/2023 03:00:00,18.06,-70.16,7.74,,,,
2198,05/31/2023 03:15:00,18.06,-69.17,7.72,,,,
2199,05/31/2023 03:30:00,18.06,-66.05,7.67,,,,
2200,05/31/2023 03:45:00,18.03,-62.44,7.60,,,,
2201,05/31/2023 04:00:00,17.75,-62.91,7.61,,,,
2202,05/31/2023 04:15:00,17.91,-69.71,7.73,,,,
2203,05/31/2023 04:30:00,17.87,-72.10,7.78,,,,
2204,05/31/2023 04:45:00,17.42,-75.99,7.85,,,,
2205,05/31/2023 05:00:00,17.18,-77.49,7.87,,,,
2206,05/31/2023 05:15:00,17.08,-78.42,7.89,,,,
2207,05/31/2023 05:30:00,17.03,-78.63,7.89,,,,
2208,05/31/2023 05:45:00,16.99,-78.27,7.89,,,,
2209,05/31/2023 06:00:00,16.96,-77.55,7.88,,,,
2210,05/31/2023 06:15:00,16.94,-76.91,7.86,,,,
2211,05/31/2023 06:30:00,16.92,-76.13,7.85,,,,
2212,05/31/2023 06:45:00,16.92,-75.78,7.84,,,,
2213,05/31/2023 07:00:00,16.92,-74.80,7.83,,,,
2214,05/31/2023 07:15:00,16.99,-74.28,7.82,,,,
2215,05/31/2023 07:30:00,16.99,-74.19,7.82,,,,
2216,05/31/2023 07:45:00,16.96,-73.58,7.80,,,,
2217,05/31/2023 08:00:00,17.01,-72.92,7.79,,,,
2218,05/31/2023 08:15:00,17.03,-74.21,7.82,,,,
2219,05/31/2023 08:30:00,17.03,-75.39,7.84,,,,
2220,05/31/2023 08:45:00,17.06,-76.28,7.85,,,,
2221,05/31/2023 09:00:00,17.15,-77.66,7.88,,,,
2222,05/31/2023 09:15:00,17.22,-78.06,7.88,,,,
2223,05/31/2023 09:30:00,17.30,-78.22,7.89,,,,
2224,05/31/2023 09:45:00,17.32,-78.50,7.89,,,,
2225,05/31/2023 10:00:00,17.46,-78.35,7.89,,,,
2226,05/31/2023 10:15:00,17.53,-77.66,7.88,,,,
2227,05/31/2023 10:30:00,17.63,-75.55,7.84,,,,
2228,05/31/2023 10:45:00,17.82,-75.30,7.83,,,,
2229,05/31/2023 11:00:00,18.20,-75.41,7.83,,,,
2230,05/31/2023 11:15:00,18.30,-74.44,7.82,,,,
2231,05/31/2023 11:30:00,18.37,-74.06,7.81,,,,
2232,05/31/2023 11:45:00,18.51,-74.06,7.81,,,,
2233,05/31/2023 12:00:00,18.60,-73.88,7.81,,,,
2234,05/31/2023 12:15:00,19.01,-72.86,7.79,,,,
2235,05/31/2023 12:30:00,19.15,-71.97,7.77,,,,
2236,05/31/2023 12:45:00,19.27,-71.61,7.76,,,,
2237,05/31/2023 13:00:00,19.44,-71.36,7.76,,,,
2238,05/31/2023 13:15:00,19.60,-71.97,7.77,,,,
2239,05/31/2023 13:30:00,19.77,-71.85,7.77,,,,
2240,05/31/2023 13:45:00,19.96,-71.28,7.76,,,,
2241,05/31/2023 14:00:00,20.13,-70.92,7.75,,,,
2242,05/31/2023 14:15:00,20.25,-69.44,7.72,,,,
2243,05/31/2023 14:30:00,20.51,-69.72,7.73,,,,
2244,05/31/2023 14:45:00,20.67,-69.19,7.72,,,,
2245,05/31/2023 15:00:00,20.84,-70.22,7.73,,,,
2246,05/31/2023 15:15:00,21.32,-71.25,7.75,,,,
2247,05/31/2023 15:30:00,21.46,-73.81,7.80,,,,
2248,05/31/2023 15:45:00,21.58,-74.88,7.81,,,,
2249,05/31/2023 16:00:00,21.06,-74.46,7.81,,,,
2250,05/31/2023 16:15:00,19.89,-78.35,7.88,,,,
2251,05/31/2023 16:30:00,19.29,-80.36,7.92,,,,
2252,05/31/2023 16:45:00,19.08,-80.58,7.92,,,,
2253,05/31/2023 17:00:00,18.84,-80.60,7.92,,,,
2254,05/31/2023 17:15:00,18.75,-80.52,7.92,,,,
2255,05/31/2023 17:30:00,18.70,-80.21,7.92,,,,
2256,05/31/2023 17:45:00,18.72,-80.02,7.91,,,,
2257,05/31/2023 18:00:00,18.77,-80.17,7.92,,,,
2258,05/31/2023 18:15:00,18.79,-80.44,7.92,,,,
2259,05/31/2023 18:30:00,18.72,-80.27,7.92,,,,
2260,05/31/2023 18:45:00,18.65,-80.17,7.92,,,,
2261,05/31/2023 19:00:00,18.63,-80.33,7.92,,,,
2262,05/31/2023 19:15:00,18.63,-80.33,7.92,,,,
2263,05/31/2023 19:30:00,18.58,-80.56,7.92,,,,
2264,05/31/2023 19:45:00,18.51,-80.41,7.92,,,,
2265,05/31/2023 20:00:00,18.51,-80.21,7.92,,,,
2266,05/31/2023 20:15:00,18.49,-80.19,7.92,,,,
2267,05/31/2023 20:30:00,18.53,-79.47,7.90,,,,
2268,05/31/2023 20:45:00,18.46,-79.19,7.90,,,,
2269,05/31/2023 21:00:00,18.41,-79.38,7.90,,,,
2270,05/31/2023 21:15:00,18.41,-79.38,7.90,,,,
2271,05/31/2023 21:30:00,18.39,-79.53,7.91,,,,
2272,05/31/2023 21:45:00,18.37,-79.38,7.90,,,,
2273,05/31/2023 22:00:00,18.39,-79.78,7.91,,,,
2274,05/31/2023 22:15:00,18.46,-79.80,7.91,,,,
2275,05/31/2023 22:30:00,18.46,-78.50,7.89,,,,
2276,05/31/2023 22:45:00,18.49,-74.41,7.81,,,,
2277,05/31/2023 23:00:00,18.51,-67.88,7.70,,,,
2278,05/31/2023 23:15:00,18.46,-62.46,7.60,,,,
2279,05/31/2023 23:30:00,18.34,-64.39,7.64,,,,
2280,05/31/2023 23:45:00,18.32,-66.94,7.68,,,,
2281,06/01/2023 00:00:00,18.27,-67.00,7.68,,,,
2282,06/01/2023 00:15:00,18.27,-66.63,7.68,,,,
2283,06/01/2023 00:30:00,18.20,-67.50,7.69,,,,
2284,06/01/2023 00:45:00,18.22,-65.74,7.66,,,,
2285,06/01/2023 01:00:00,18.30,-62.88,7.61,,,,
2286,06/01/2023 01:15:00,18.37,-65.19,7.65,,,,
2287,06/01/2023 01:30:00,18.46,-66.24,7.67,,,,
2288,06/01/2023 01:45:00,18.53,-67.05,7.68,,,,
2289,06/01/2023 02:00:00,18.60,-64.99,7.65,,,,
2290,06/01/2023 02:15:00,18.70,-68.74,7.71,,,,
2291,06/01/2023 02:30:00,18.84,-66.81,7.68,,,,
2292,06/01/2023 02:45:00,18.96,-65.53,7.66,,,,
2293,06/01/2023 03:00:00,19.03,-64.72,7.64,,,,
2294,06/01/2023 03:15:00,19.13,-64.64,7.64,,,,
2295,06/01/2023 03:30:00,19.15,-64.96,7.65,,,,
2296,06/01/2023 03:45:00,19.25,-64.25,7.63,,,,
2297,06/01/2023 04:00:00,19.32,-60.66,7.57,,,,
2298,06/01/2023 04:15:00,19.41,-57.75,7.52,,,,
2299,06/01/2023 04:30:00,19.41,-54.77,7.47,,,,
2300,06/01/2023 04:45:00,19.34,-61.97,7.59,,,,
2301,06/01/2023 05:00:00,19.56,-68.83,7.71,,,,
2302,06/01/2023 05:15:00,18.68,-72.67,7.78,,,,
2303,06/01/2023 05:30:00,18.18,-75.17,7.83,,,,
2304,06/01/2023 05:45:00,18.06,-76.58,7.85,,,,
2305,06/01/2023 06:00:00,18.01,-77.19,7.87,,,,
2306,06/01/2023 06:15:00,17.99,-77.05,7.86,,,,
2307,06/01/2023 06:30:00,17.91,-76.96,7.86,,,,
2308,06/01/2023 06:45:00,17.94,-76.80,7.86,,,,
2309,06/01/2023 07:00:00,17.91,-76.91,7.86,,,,
2310,06/01/2023 07:15:00,17.96,-77.06,7.86,,,,
2311,06/01/2023 07:30:00,17.99,-76.94,7.86,,,,
2312,06/01/2023 07:45:00,18.01,-76.83,7.86,,,,
2313,06/01/2023 08:00:00,18.03,-76.83,7.86,,,,
2314,06/01/2023 08:15:00,18.08,-76.41,7.85,,,,
2315,06/01/2023 08:30:00,18.13,-76.31,7.85,,,,
2316,06/01/2023 08:45:00,18.20,-75.03,7.83,,,,
2317,06/01/2023 09:00:00,18.32,-75.28,7.83,,,,
2318,06/01/2023 09:15:00,18.41,-74.47,7.82,,,,
2319,06/01/2023 09:30:00,18.44,-75.24,7.83,,,,
2320,06/01/2023 09:45:00,18.51,-76.24,7.85,,,,
2321,06/01/2023 10:00:00,18.53,-77.31,7.87,,,,
2322,06/01/2023 10:15:00,18.63,-77.94,7.88,,,,
2323,06/01/2023 10:30:00,18.65,-77.85,7.88,,,,
2324,06/01/2023 10:45:00,18.72,-78.10,7.88,,,,
2325,06/01/2023 11:00:00,18.84,-77.99,7.88,,,,
2326,06/01/2023 11:15:00,18.89,-77.83,7.87,,,,
2327,06/01/2023 11:30:00,19.01,-77.21,7.86,,,,
2328,06/01/2023 11:45:00,19.15,-74.33,7.81,,,,
2329,06/01/2023 12:00:00,19.44,-70.31,7.74,,,,
2330,06/01/2023 12:15:00,19.75,-70.53,7.74,,,,
2331,06/01/2023 12:30:00,19.89,-71.56,7.76,,,,
2332,06/01/2023 12:45:00,19.96,-70.97,7.75,,,,
2333,06/01/2023 13:00:00,20.06,-70.44,7.74,,,,
2334,06/01/2023 13:15:00,20.13,-71.10,7.75,,,,
2335,06/01/2023 13:30:00,20.22,-71.41,7.76,,,,
2336,06/01/2023 13:45:00,20.34,-72.74,7.78,,,,
2337,06/01/2023 14:00:00,20.53,-70.11,7.73,,,,
2338,06/01/2023 14:15:00,20.58,-70.61,7.74,,,,
2339,06/01/2023 14:30:00,20.67,-73.63,7.80,,,,
2340,06/01/2023 14:45:00,20.72,-71.27,7.75,,,,
2341,06/01/2023 15:00:00,20.70,-69.47,7.72,,,,
2342,06/01/2023 15:15:00,20.77,-71.27,7.75,,,,
2343,06/01/2023 15:30:00,20.86,-70.67,7.74,,,,
2344,06/01/2023 15:45:00,21.13,-73.31,7.79,,,,
2345,06/01/2023 16:00:00,21.53,-74.17,7.80,,,,
2346,06/01/2023 16:15:00,21.63,-73.55,7.79,,,,
2347,06/01/2023 16:30:00,21.44,-74.97,7.82,,,,
2348,06/01/2023 16:45:00,20.72,-77.72,7.87,,,,
2349,06/01/2023 17:00:00,19.72,-79.47,7.90,,,,
2350,06/01/2023 17:15:00,19.63,-80.31,7.92,,,,
2351,06/01/2023 17:30:00,19.41,-79.77,7.91,,,,
2352,06/01/2023 17:45:00,19.34,-79.49,7.90,,,,
2353,06/01/2023 18:00:00,19.34,-79.60,7.90,,,,
2354,06/01/2023 18:15:00,19.34,-79.64,7.90,,,,
2355,06/01/2023 18:30:00,19.29,-79.60,7.90,,,,
2356,06/01/2023 18:45:00,19.32,-79.44,7.90,,,,
2357,06/01/2023 19:00:00,19.29,-79.60,7.90,,,,
2358,06/01/2023 19:15:00,19.27,-79.92,7.91,,,,
2359,06/01/2023 19:30:00,19.32,-80.02,7.91,,,,
2360,06/01/2023 19:45:00,19.27,-80.05,7.91,,,,
2361,06/01/2023 20:00:00,19.25,-80.05,7.91,,,,
2362,06/01/2023 20:15:00,19.25,-79.97,7.91,,,,
2363,06/01/2023 20:30:00,19.20,-79.69,7.91,,,,
2364,06/01/2023 20:45:00,19.17,-79.80,7.91,,,,
2365,06/01/2023 21:00:00,19.15,-79.28,7.90,,,,
2366,06/01/2023 21:15:00,19.13,-78.22,7.88,,,,
2367,06/01/2023 21:30:00,19.15,-77.06,7.86,,,,
2368,06/01/2023 21:45:00,19.13,-75.53,7.83,,,,
2369,06/01/2023 22:00:00,19.13,-76.27,7.85,,,,
2370,06/01/2023 22:15:00,19.13,-77.16,7.86,,,,
2371,06/01/2023 22:30:00,19.06,-78.17,7.88,,,,
2372,06/01/2023 22:45:00,19.06,-78.78,7.89,,,,
2373,06/01/2023 23:00:00,19.01,-77.89,7.88,,,,
2374,06/01/2023 23:15:00,18.98,-77.64,7.87,,,,
2375,06/01/2023 23:30:00,18.98,-76.05,7.84,,,,
2376,06/01/2023 23:45:00,18.98,-70.00,7.74,,,,
2377,06/02/2023 00:00:00,18.96,-66.69,7.68,,,,
2378,06/02/2023 00:15:00,18.91,-65.97,7.66,,,,
2379,06/02/2023 00:30:00,18.89,-70.36,7.74,,,,
2380,06/02/2023 00:45:00,18.96,-71.63,7.76,,,,
2381,06/02/2023 01:00:00,18.96,-70.81,7.75,,,,
2382,06/02/2023 01:15:00,18.98,-70.27,7.74,,,,
2383,06/02/2023 01:30:00,19.03,-70.74,7.75,,,,
2384,06/02/2023 01:45:00,19.10,-70.30,7.74,,,,
2385,06/02/2023 02:00:00,19.15,-70.78,7.75,,,,
2386,06/02/2023 02:15:00,19.22,-71.00,7.75,,,,
2387,06/02/2023 02:30:00,19.34,-70.16,7.74,,,,
2388,06/02/2023 02:45:00,19.46,-69.72,7.73,,,,
2389,06/02/2023 03:00:00,19.53,-69.53,7.73,,,,
2390,06/02/2023 03:15:00,19.72,-69.10,7.72,,,,
2391,06/02/2023 03:30:00,19.79,-68.44,7.71,,,,
2392,06/02/2023 03:45:00,19.91,-67.96,7.70,,,,
2393,06/02/2023 04:00:00,20.06,-67.55,7.69,,,,
2394,06/02/2023 04:15:00,20.17,-68.91,7.71,,,,
2395,06/02/2023 04:30:00,20.27,-68.52,7.71,,,,
2396,06/02/2023 04:45:00,20.41,-68.64,7.71,,,,
2397,06/02/2023 05:00:00,20.46,-66.46,7.67,,,,
2398,06/02/2023 05:15:00,20.46,-61.38,7.58,,,,
2399,06/02/2023 05:30:00,20.20,-67.72,7.69,,,,
2400,06/02/2023 05:45:00,20.41,-69.11,7.72,,,,
2401,06/02/2023 06:00:00,19.56,-72.21,7.77,,,,
2402,06/02/2023 06:15:00,19.01,-75.05,7.82,,,,
2403,06/02/2023 06:30:00,18.84,-76.91,7.86,,,,
2404,06/02/2023 06:45:00,18.75,-77.33,7.87,,,,
2405,06/02/2023 07:00:00,18.75,-77.19,7.86,,,,
2406,06/02/2023 07:15:00,18.70,-77.00,7.86,,,,
2407,06/02/2023 07:30:00,18.72,-76.86,7.86,,,,
2408,06/02/2023 07:45:00,18.75,-76.89,7.86,,,,
2409,06/02/2023 08:00:00,18.79,-76.81,7.86,,,,
2410,06/02/2023 08:15:00,18.79,-77.05,7.86,,,,
2411,06/02/2023 08:30:00,18.82,-76.94,7.86,,,,
2412,06/02/2023 08:45:00,18.82,-76.85,7.86,,,,
2413,06/02/2023 09:00:00,18.82,-76.75,7.86,,,,
2414,06/02/2023 09:15:00,18.89,-76.28,7.85,,,,
2415,06/02/2023 09:30:00,18.94,-75.25,7.83,,,,
2416,06/02/2023 09:45:00,18.98,-74.25,7.81,,,,
2417,06/02/2023 10:00:00,19.08,-74.22,7.81,,,,
2418,06/02/2023 10:15:00,19.44,-73.06,7.79,,,,
2419,06/02/2023 10:30:00,19.65,-73.02,7.79,,,,
2420,06/02/2023 10:45:00,19.53,-75.49,7.83,,,,
2421,06/02/2023 11:00:00,19.39,-77.35,7.86,,,,
2422,06/02/2023 11:15:00,19.39,-78.13,7.88,,,,
2423,06/02/2023 11:30:00,19.41,-78.49,7.88,,,,
2424,06/02/2023 11:45:00,19.48,-78.80,7.89,,,,
2425,06/02/2023 12:00:00,19.63,-78.38,7.88,,,,
2426,06/02/2023 12:15:00,19.72,-77.24,7.86,,,,
2427,06/02/2023 12:30:00,19.82,-76.02,7.84,,,,
2428,06/02/2023 12:45:00,19.96,-72.78,7.78,,,,
2429,06/02/2023 13:00:00,20.20,-72.92,7.78,,,,
2430,06/02/2023 13:15:00,20.41,-73.96,7.80,,,,
2431,06/02/2023 13:30:00,20.48,-73.97,7.80,,,,
2432,06/02/2023 13:45:00,20.60,-73.55,7.79,,,,
2433,06/02/2023 14:00:00,20.75,-72.53,7.78,,,,
2434,06/02/2023 14:15:00,20.89,-72.75,7.78,,,,
2435,06/02/2023 14:30:00,21.01,-72.42,7.77,,,,
2436,06/02/2023 14:45:00,21.06,-69.02,7.71,,,,
2437,06/02/2023 15:00:00,21.03,-71.92,7.76,,,,
2438,06/02/2023 15:15:00,21.01,-71.10,7.75,,,,
2439,06/02/2023 15:30:00,21.01,-70.41,7.74,,,,
2440,06/02/2023 15:45:00,21.01,-72.16,7.77,,,,
2441,06/02/2023 16:00:00,21.10,-72.71,7.78,,,,
2442,06/02/2023 16:15:00,21.27,-71.75,7.76,,,,
2443,06/02/2023 16:30:00,21.49,-72.13,7.77,,,,
2444,06/02/2023 16:45:00,21.75,-73.61,7.79,,,,
2445,06/02/2023 17:00:00,21.77,-74.66,7.81,,,,
2446,06/02/2023 17:15:00,21.51,-75.91,7.83,,,,
2447,06/02/2023 17:30:00,20.60,-77.53,7.86,,,,
2448,06/02/2023 17:45:00,20.03,-79.03,7.89,,,,
2449,06/02/2023 18:00:00,19.89,-79.71,7.90,,,,
2450,06/02/2023 18:15:00,19.79,-79.33,7.90,,,,
2451,06/02/2023 18:30:00,19.72,-79.05,7.89,,,,
2452,06/02/2023 18:45:00,19.65,-78.89,7.89,,,,
2453,06/02/2023 19:00:00,19.60,-78.77,7.89,,,,
2454,06/02/2023 19:15:00,19.58,-78.63,7.89,,,,
2455,06/02/2023 19:30:00,19.58,-78.47,7.88,,,,
2456,06/02/2023 19:45:00,19.60,-78.97,7.89,,,,
2457,06/02/2023 20:00:00,19.60,-79.21,7.90,,,,
2458,06/02/2023 20:15:00,19.58,-79.19,7.90,,,,
2459,06/02/2023 20:30:00,19.56,-78.92,7.89,,,,
2460,06/02/2023 20:45:00,19.53,-78.72,7.89,,,,
2461,06/02/2023 21:00:00,19.48,-78.80,7.89,,,,
2462,06/02/2023 21:15:00,19.51,-79.05,7.89,,,,
2463,06/02/2023 21:30:00,19.51,-78.19,7.88,,,,
2464,06/02/2023 21:45:00,19.51,-77.46,7.87,,,,
2465,06/02/2023 22:00:00,19.51,-74.88,7.82,,,,
2466,06/02/2023 22:15:00,19.51,-73.77,7.80,,,,
2467,06/02/2023 22:30:00,19.48,-74.44,7.81,,,,
2468,06/02/2023 22:45:00,19.46,-76.78,7.85,,,,
2469,06/02/2023 23:00:00,19.39,-76.94,7.86,,,,
2470,06/02/2023 23:15:00,19.34,-77.02,7.86,,,,
2471,06/02/2023 23:30:00,19.29,-76.86,7.86,,,,
2472,06/02/2023 23:45:00,19.27,-75.14,7.83,,,,
2473,06/03/2023 00:00:00,19.29,-73.60,7.80,,,,
2474,06/03/2023 00:15:00,19.27,-71.31,7.76,,,,
2475,06/03/2023 00:30:00,19.32,-64.80,7.64,,,,
2476,06/03/2023 00:45:00,19.32,-68.11,7.70,,,,
2477,06/03/2023 01:00:00,19.20,-69.39,7.72,,,,
2478,06/03/2023 01:15:00,19.17,-68.25,7.70,,,,
2479,06/03/2023 01:30:00,19.20,-69.13,7.72,,,,
2480,06/03/2023 01:45:00,19.22,-70.14,7.74,,,,
2481,06/03/2023 02:00:00,19.25,-69.92,7.73,,,,
2482,06/03/2023 02:15:00,19.27,-69.49,7.73,,,,
2483,06/03/2023 02:30:00,19.25,-69.14,7.72,,,,
2484,06/03/2023 02:45:00,19.25,-68.22,7.70,,,,
2485,06/03/2023 03:00:00,19.39,-68.35,7.71,,,,
2486,06/03/2023 03:15:00,19.48,-68.35,7.71,,,,
2487,06/03/2023 03:30:00,19.51,-69.30,7.72,,,,
2488,06/03/2023 03:45:00,19.60,-68.31,7.70,,,,
2489,06/03/2023 04:00:00,19.72,-67.30,7.69,,,,
2490,06/03/2023 04:15:00,19.84,-68.27,7.70,,,,
2491,06/03/2023 04:30:00,19.98,-68.21,7.70,,,,
2492,06/03/2023 04:45:00,20.22,-67.91,7.70,,,,
2493,06/03/2023 05:00:00,20.39,-68.39,7.70,,,,
2494,06/03/2023 05:15:00,20.39,-67.96,7.70,,,,
2495,06/03/2023 05:30:00,20.46,-67.75,7.69,,,,
2496,06/03/2023 05:45:00,20.44,-67.99,7.70,,,,
2497,06/03/2023 06:00:00,20.27,-68.17,7.70,,,,
2498,06/03/2023 06:15:00,19.98,-68.83,7.71,,,,
2499,06/03/2023 06:30:00,20.17,-67.03,7.68,,,,
2500,06/03/2023 06:45:00,19.60,-69.75,7.73,,,,
2501,06/03/2023 07:00:00,18.77,-71.64,7.77,,,,
2502,06/03/2023 07:15:00,18.82,-72.89,7.79,,,,
2503,06/03/2023 07:30:00,18.84,-74.19,7.81,,,,
2504,06/03/2023 07:45:00,18.77,-74.36,7.81,,,,
2505,06/03/2023 08:00:00,18.68,-74.52,7.82,,,,
2506,06/03/2023 08:15:00,18.63,-75.00,7.82,,,,
2507,06/03/2023 08:30:00,18.63,-75.19,7.83,,,,
2508,06/03/2023 08:45:00,18.60,-75.38,7.83,,,,
2509,06/03/2023 09:00:00,18.58,-75.55,7.83,,,,
2510,06/03/2023 09:15:00,18.56,-75.49,7.83,,,,
2511,06/03/2023 09:30:00,18.53,-75.47,7.83,,,,
2512,06/03/2023 09:45:00,18.51,-75.25,7.83,,,,
2513,06/03/2023 10:00:00,18.49,-74.86,7.82,,,,
2514,06/03/2023 10:15:00,18.46,-74.97,7.82,,,,
2515,06/03/2023 10:30:00,18.46,-75.41,7.83,,,,
2516,06/03/2023 10:45:00,18.44,-75.78,7.84,,,,
2517,06/03/2023 11:00:00,18.41,-75.80,7.84,,,,
2518,06/03/2023 11:15:00,18.37,-76.50,7.85,,,,
2519,06/03/2023 11:30:00,18.41,-76.21,7.85,,,,
2520,06/03/2023 11:45:00,18.41,-76.30,7.85,,,,
2521,06/03/2023 12:00:00,18.37,-75.80,7.84,,,,
2522,06/03/2023 12:15:00,18.32,-76.33,7.85,,,,
2523,06/03/2023 12:30:00,18.20,-75.80,7.84,,,,
2524,06/03/2023 12:45:00,18.18,-74.97,7.83,,,,
2525,06/03/2023 13:00:00,18.13,-74.25,7.81,,,,
2526,06/03/2023 13:15:00,18.10,-74.35,7.81,,,,
2527,06/03/2023 13:30:00,18.22,-72.41,7.78,,,,
2528,06/03/2023 13:45:00,18.13,-74.22,7.81,,,,
2529,06/03/2023 14:00:00,18.13,-76.28,7.85,,,,
2530,06/03/2023 14:15:00,18.08,-76.71,7.86,,,,
2531,06/03/2023 14:30:00,18.10,-75.94,7.84,,,,
2532,06/03/2023 14:45:00,18.10,-76.49,7.85,,,,
2533,06/03/2023 15:00:00,18.08,-76.71,7.86,,,,
2534,06/03/2023 15:15:00,18.06,-76.41,7.85,,,,
2535,06/03/2023 15:30:00,18.03,-75.50,7.84,,,,
2536,06/03/2023 15:45:00,17.99,-74.03,7.81,,,,
2537,06/03/2023 16:00:00,17.96,-73.89,7.81,,,,
2538,06/03/2023 16:15:00,17.94,-73.36,7.80,,,,
2539,06/03/2023 16:30:00,17.89,-73.16,7.79,,,,
2540,06/03/2023 16:45:00,17.84,-73.11,7.79,,,,
2541,06/03/2023 17:00:00,17.84,-73.66,7.80,,,,
2542,06/03/2023 17:15:00,18.03,-74.16,7.81,,,,
2543,06/03/2023 17:30:00,17.96,-74.36,7.82,,,,
2544,06/03/2023 17:45:00,17.72,-75.64,7.84,,,,
2545,06/03/2023 18:00:00,17.65,-77.14,7.87,,,,
2546,06/03/2023 18:15:00,17.70,-77.24,7.87,,,,
2547,06/03/2023 18:30:00,17.72,-77.69,7.88,,,,
2548,06/03/2023 18:45:00,17.75,-77.78,7.88,,,,
2549,06/03/2023 19:00:00,17.82,-77.86,7.88,,,,
2550,06/03/2023 19:15:00,17.84,-78.21,7.88,,,,
2551,06/03/2023 19:30:00,17.80,-78.31,7.89,,,,
2552,06/03/2023 19:45:00,17.72,-78.19,7.88,,,,
2553,06/03/2023 20:00:00,17.70,-77.99,7.88,,,,
2554,06/03/2023 20:15:00,17.68,-77.94,7.88,,,,
2555,06/03/2023 20:30:00,17.65,-77.83,7.88,,,,
2556,06/03/2023 20:45:00,17.61,-77.66,7.88,,,,
