Start_date,Site,Treatment,Mesocosm (1-24),Location_code,ID (1-9),Color,,Start_len_mm,Start_height_mm,Start_thickness_mm,Start_note,Collection month,Collection_date,Elapsed_days,Transcriptomics sampling,depth_cm,AliveOrDead,Dead_lengths_mm,L_mm_extra,H_mm_extra,T_mm,Transcript_indiv,Collection_Notes,Additional notes,Dissection ID label,Color 1,Color 2,Len,Height,Start_height from marking,Growth increment from mark_height,Tin only,Tin + gonad + somatic tissue,Reweight total weight on different scale,Ash weight + tin,DW_g,Ash_wt_g,AFDW_g,Org_inorg_ratio,Incomplete ashing,notes,,
5/16/2022,Ptown,N,16,F2,5,G,Y,11.8,9,4.8,,September,9/9/2022,116,,2-4,L,,30.31,23.3,14.33,,,,41,G,Y,30.2,23.2,9,18.2,1.121,1.291,,1.1559,0.170,0.035,0.135,79.47%,Good ash weight,,,
5/16/2022,Ptown,N,16,F2,6,G,B,17.6,13.7,6.8,,September,9/9/2022,116,,4-6,L,,39.64,30.9,18.79,,,,42,G,B,39.5,30.8,14.7,21.4,1.103,1.611,,1.2065,0.508,0.104,0.405,79.63%,Good ash weight,,,
5/16/2022,Ptown,N,16,F2,7,G,L,17,13,6.7,,September,9/9/2022,116,,0-2,L,,35.6,27.6,,,No height due to velcro,,17,L,,35.5,27.3,13,19.6,1.103,1.457,,1.247,0.354,0.144,0.283,,b,moved up from no label,,
5/16/2022,Ptown,N,16,F2,8,Y,B,10.9,8.1,4.4,,September,9/9/2022,116,,,D,,,,,,half-labeled - blue,,,nolabel,,,,,,,,,,,,,,,missing measurements for dead clam shells (there are 3 shells but 2 could be from the same clam),,
5/16/2022,Ptown,N,16,F2,9,B,L,18.8,15,8,,September,9/9/2022,116,,,D,,,,,,unlabeled,,,nolabel,,,,,,,,,,,,,,,missing measurements for dead clam shells (there are 3 shells but 2 could be from the same clam),,
5/16/2022,Ptown,N,17,F3,1,G,,12.6,9.4,5.6,,July,7/1/2022,46,,B,L,,22.47,17.9,10.17,,,,P201,G,,22.3,17.9,9.5,10.8,1.1,1.167,,1.112,0.067,0.012,0.055,82.09%,,,,
5/16/2022,Ptown,N,17,F3,2,Y,,11.6,8.6,4.4,,July,7/1/2022,46,,B,L,,22.49,16.98,9.74,,,,P204,Y,,22.5,17,8.6,10.5,1.103,1.169,,1.115,0.066,0.012,0.054,81.82%,,,,
5/16/2022,Ptown,N,17,F3,3,B,,11.5,8.5,4.3,,July,7/1/2022,46,,B,L,,21.1,16.39,9.2,,,,P202,B,,20.9,16.4,7.9,8.4,1.101,1.153,,1.111,0.052,0.01,0.042,80.77%,,,,
5/16/2022,Ptown,N,17,F3,4,L,,11,8.1,4.2,,July,7/1/2022,46,,B,L,,20.99,15.98,9.07,,,,P203,L,,20.7,15.4,7.8,10,1.1,1.146,,1.108,0.046,0.008,0.038,82.61%,,,,
5/16/2022,Ptown,N,17,F3,5,G,Y,18,13.5,6.9,,July,7/1/2022,46,,C,L,,28.85,22.1,12.39,,,,P301,G,Y,28.8,22,13.2,11.2,0.402,0.532,,0.4259,0.13,0.0239,0.1061,81.62%,,Muffled 5.3.23,,
5/16/2022,Ptown,N,17,F3,6,G,B,13,9.5,4.7,,July,7/1/2022,46,,C,L,,20.54,16.01,8.73,,,,P205,G,B,20.4,16,9.1,8.7,1.102,1.146,,1.111,0.044,0.009,0.035,79.55%,,,,
5/16/2022,Ptown,N,17,F3,7,G,L,11.8,8.7,4.3,,July,7/1/2022,46,,C,L,,20.65,16.28,9,,,,P302,G,L,20.6,16.2,8.7,9.8,0.394,0.466,,0.403,0.072,0.009,0.063,87.50%,,Previously 0.444 written here but this is wrong. Muffled much later. 5/3/23 and got a different number.,,
5/16/2022,Ptown,N,17,F3,8,Y,B,15.4,10.6,6.2,,July,7/1/2022,46,,B,L,,25.03,19.24,11.27,,,,P206,Y,B,24.8,19.2,11.,9.9,1.097,1.18,,1.114,0.083,0.017,0.066,79.52%,,,,
5/16/2022,Ptown,N,17,F3,9,B,L,17.2,13,6.9,,July,7/1/2022,46,,C,L,,26.07,20.57,11.64,,,,P207,B,L,26.2,20.3,12.9,9.8,1.104,1.202,,1.124,0.098,0.02,0.078,79.59%,,,,
5/16/2022,Ptown,N,18,F4,1,G,,14.7,11,5.7,,August,8/3/2022,79,,A,D,23.3,,,,,,,P508,G,,22.72,17.74,10.47,7.48,,,,,,,,,,,,
5/16/2022,Ptown,N,18,F4,2,Y,,17.1,12.9,6.8,,August,8/3/2022,79,,B,D,24.1,,,,,,,P509,Y,,23.89,19.06,12.71,7.7,,,,,,,,,,,,
5/16/2022,Ptown,N,18,F4,3,B,,13.1,9.7,5,,August,8/3/2022,79,,A,L,,26.6,20.2,12.6,,,,P510,B,,26.39,20.07,9.52,13.69,0.3892,0.5056,,0.4125,0.1164,0.0233,0.0931,79.98%,,,,
5/16/2022,Ptown,N,18,F4,4,L,,14.7,10.8,5.1,,August,8/3/2022,79,,B,D,24.5,,,,,,,P511,L,,24.33,18.83,10.79,9.59,,,,,,,,,,,,
5/16/2022,Ptown,N,18,F4,5,G,Y,16.7,12.4,6.1,,August,8/3/2022,79,,A,L,,29.1,22.9,13.1,,,,P512,G,Y,28.84,22.74,12.38,13.27,0.3923,0.5233,,0.4146,0.131,0.0223,0.1087,82.98%,,,,
5/16/2022,Ptown,N,18,F4,6,G,B,14.8,11.3,5.8,,August,8/3/2022,79,,A,L,,28.1,22.7,13.6,,1 large green crab in cage,,P513,G,B,27.98,22.64,10.88,14.58,0.3914,0.511,,0.4105,0.1196,0.0191,0.1005,84.03%,,,,
5/16/2022,Ptown,N,18,F4,7,G,L,13,9.7,4.8,,August,8/3/2022,79,T,A,L,,28,22.1,12.6,T,,,,G,L,28,22.1,,,,,,,,,,,,mismatch bt start heights,,
5/16/2022,Ptown,N,18,F4,8,Y,B,15.8,11.8,6.3,,August,8/3/2022,79,,A,D,24.7,,,,,,,P514,Y,B,24.55,18.95,,9.38,,,,,,,,,,,,
5/16/2022,Ptown,N,18,F4,9,B,L,16.6,12.7,6.6,,August,8/3/2022,79,,A,D,45.5,,,,,no marking - seems to big to be part of this cohort too,,,B,L,,,,,,,,,,,,,,,,
5/16/2022,Ptown,S,19,G2,1,G,,11,8.3,4.2,,July,7/1/2022,46,,A,L,,20.34,15.96,8.87,,"marking looks like 8.14, quohog - .5cm, in 2-4cm",,208,G,,20.2,16,8.3,9.7,1.107,1.16,,1.116,0.053,0.009,0.044,83.02%,,,,
5/16/2022,Ptown,S,19,G2,2,Y,,10.9,8.2,4.4,,July,7/1/2022,46,,C,L,,20.28,16.2,8.99,,marking looks like 8.53,,209,Y,,20.2,16.2,8.1,10.1,1.095,1.151,,1.107,0.056,0.012,0.044,78.57%,,,,
5/16/2022,Ptown,S,19,G2,3,B,,11.4,8.5,4.7,,July,7/1/2022,46,,B,L,,20.92,16.46,9.07,,marking looks like 8.37,,P303,B,,20.8,16.4,8.3,10.1,0.4,,,0.4122,,,,,,muffled 5.3.23,,
5/16/2022,Ptown,S,19,G2,4,L,,13.3,10.2,5,,July,7/1/2022,46,,B,L,,24.09,19.08,10.56,,marking looks like 10.19,,P213,L,,24.1,19,10,11.3,1.101,1.186,,1.117,0.085,0.016,0.069,81.18%,,,,
5/16/2022,Ptown,S,19,G2,5,G,Y,15.8,12.2,6.3,,July,7/1/2022,46,,C,L,,24.36,19.72,11.31,,marking looks like 12.27,,P212,G,Y,24.3,19.7,12.2,10.2,1.117,1.222,,1.136,0.105,0.019,0.086,81.90%,,,,
5/16/2022,Ptown,S,19,G2,6,G,B,15.2,11.2,5.8,,July,7/1/2022,46,,,,,16.66,12.87,7.43,,"marking looks like 11.32, does not look like the rest of the surfclams - no strong marking",,,G,B,,,,,,,,,,,,,,"volunteer, no growth marking and small",,
5/16/2022,Ptown,S,19,G2,7,G,L,11.2,8.5,4.7,,July,7/1/2022,46,,B,L,,21.97,17.51,9.55,,marking looks like 8.77mm,,P210,G,L,22,17.3,8.5,11.3,1.102,1.164,,1.114,0.062,0.012,0.05,80.65%,,,,
5/16/2022,Ptown,S,19,G2,8,Y,B,12.4,9.1,4.5,,July,7/1/2022,46,,C,L,,22.76,17.11,9.48,,marking looks like 9.05mm,,P211,Y,B,22.7,17.1,8.9,10.4,1.09,1.159,,1.104,0.069,0.014,0.055,79.71%,,,,
5/16/2022,Ptown,S,19,G2,9,B,L,14.7,11,5.4,,July,7/1/2022,46,,C,L,,24.79,19.4,11.03,,"marking looks like 11.61mm, but was 14.7",,P304,B,L,24.7,19.3,11.1,10.7,0.344,,,0.4122,,,,,,muffled 5.3.23,,
5/16/2022,Ptown,S,20,G3,1,G,,18.6,13.9,7.5,,September,9/9/2022,116,,4-6,L,,36.18,27.68,18.46,,,,15,G,,36.2,27.7,13.6,19.4,1.101,1.421,,1.228,0.320,0.127,0.193,60.31%,,,,
5/16/2022,Ptown,S,20,G3,2,Y,,17.5,13.8,7,,September,9/9/2022,116,,,L,,36.46,28,18.56,,Depth not recorded,,unlabeled,,,36.5,27.9,13.6,20.4,1.101,1.409,,1.199,0.308,0.098,0.210,68.18%,,,,
5/16/2022,Ptown,S,20,G3,3,B,,10.2,7.6,4.2,,September,9/9/2022,116,,,L,,31.35,24.81,14.84,,Depth not recorded,,unlabeled,,,31.4,24.8,16.6,21.4,1.095,1.304,,1.191,0.209,0.096,0.167,,b,"hig ash weight, so was marked with b. In the same group as those marked with b.",,
5/16/2022,Ptown,S,20,G3,4,L,,12.4,9.2,4.9,,September,9/9/2022,116,,2-4,L,,35.8,27.3,,,No height due to velcro,,18,L,,35.5,27.3,9.2,23.2,1.122,1.477,,1.254,0.355,0.132,0.284,,b,,,
5/16/2022,Ptown,S,20,G3,5,G,Y,10.3,7.5,4.2,,September,9/9/2022,116,,,D,,,,,,,,YX,,,25,19.8,,,,,,,,,,,,,,
5/16/2022,Ptown,S,20,G3,6,G,B,15,11.1,6,,September,9/9/2022,116,,4-6,L,,35.91,27.21,16.95,,,,16,G,B,35.9,27.2,13.3,19.2,1.087,1.351,,1.193,0.264,0.106,0.158,59.85%,,,,
5/16/2022,Ptown,S,20,G3,7,G,L,12.6,9.3,4.8,,September,9/9/2022,116,,2-4,L,,37,28.2,,,No height due to velcro,,19,LG,,36.8,27.9,9.2,23.7,1.094,1.480,,1.207,0.386,0.113,0.309,,b,,,
5/16/2022,Ptown,S,20,G3,8,Y,B,12.1,9,4.9,,September,9/9/2022,116,,,D,,,,,,,,BX,,,22.8,18.2,,,,,,,,,,,,,,
5/16/2022,Ptown,S,20,G3,9,B,L,13.2,9.7,5.5,,September,9/9/2022,116,,,D,,,,,,,,NL,,,19.5,15.3,,,,,,,,,,,,,,
5/16/2022,Ptown,S,21,G4,1,,,,,,,August,8/3/2022,79,,A,L,,25.4,19.8,12.3,,,,P515,G,,28.68,22.33,10.77,14.77,0.3933,0.5216,,0.4208,0.1283,0.0275,0.1008,78.57%,,,,
5/16/2022,Ptown,S,21,G4,2,,,,,,,August,8/3/2022,79,,A,L,,28.2,22.5,13.3,,,,P516,Y,,27.9,22.45,12.09,13.26,0.3922,0.5082,,0.4167,0.116,0.0245,0.0915,78.88%,,,,
5/16/2022,Ptown,S,21,G4,3,,,,,,,August,8/3/2022,79,,A,L,,29.3,22.7,13.7,,,,P517,B,,29.28,23.15,12.2,14.65,0.3957,0.551,,0.4333,0.1553,0.0376,0.1177,75.79%,,,,
5/16/2022,Ptown,S,21,G4,4,,,,,,,August,8/3/2022,79,,B,L,,29,22.4,13.6,,,,P518,L,,29.04,21.85,11.05,14.47,0.393,0.5323,,0.4267,0.1393,0.0337,0.1056,75.81%,,,,
5/16/2022,Ptown,S,21,G4,5,,,,,,,August,8/3/2022,79,,B,L,,28.5,21.9,13.1,,,,P519,G,Y,28.32,21.84,11.21,12.92,0.393,0.5411,,0.4374,0.1481,0.0444,0.1037,70.02%,,,,
5/16/2022,Ptown,S,21,G4,6,,,,,,,August,8/3/2022,79,,B,L,,28.8,22.4,13.3,,,,P520,G,B,29.01,22.59,11,12.75,0.3923,0.5237,,0.4239,0.1314,0.0316,0.0998,75.95%,,,,
5/16/2022,Ptown,S,21,G4,7,,,,,,,August,8/3/2022,79,,A,L,,29.2,22.1,13.7,,,,P521,G,L,28.92,22.28,10.71,14.86,0.3887,0.5324,,0.4201,0.1437,0.0314,0.1123,78.15%,,,,
5/16/2022,Ptown,S,21,G4,8,,,,,,,August,8/3/2022,79,T,B,L,,29.7,23.3,14.5,,,,,Y,B,29.7,23.3,,,,,,,,,,,,I have an extra clam that looks like BL. The transcriptomics clam looks like the B. I'm changing the T to match what it looks like now,,
5/16/2022,Ptown,S,21,G4,9,,,,,,,August,8/3/2022,79,,A,L,,29.9,23.3,14.6,T,,,P522,B,L,25.27,19.7,7.87,14.96,0.3941,0.4851,,0.4187,0.091,0.0246,0.0664,72.97%,,,,
5/16/2022,Ptown,N,22,H1,1,G,,10.5,7.7,4.1,,July,7/1/2022,46,,B,L,,19.59,15.53,,,,,221,G,,19.6,15.2,7.9,10,1.086,1.134,,1.0947,0.048,0.0087,0.0393,81.88%,,,,
5/16/2022,Ptown,N,22,H1,2,Y,,15.5,11.5,5.6,,July,7/1/2022,46,,A,L,,18.48,14.55,,,No label,Est growth much lower than others. Likely not part of experiment. ,,Y,,,,,,,,,,,,,,,"volunteer, no growth marking and small",,
5/16/2022,Ptown,N,22,H1,3,B,,11.8,8.9,5.7,,July,7/1/2022,46,,B,L,,21.98,17.49,,,,,215,B,,22,17.4,8.9,10.9,1.09,1.164,,1.103,0.074,0.013,0.061,82.43%,,,,
5/16/2022,Ptown,N,22,H1,4,L,,12.8,9.3,5.7,,July,7/1/2022,46,,B,L,,22.62,17.45,,,,,216,L,,22.6,17.4,9.3,10.9,1.108,1.182,,1.122,0.074,0.014,0.06,81.08%,,,,
5/16/2022,Ptown,N,22,H1,5,G,Y,12.6,9.4,4.9,,July,7/1/2022,46,,C,L,,20.41,16.17,,,,,214,G,Y,20.3,16.2,9.2,8.5,1.108,1.158,,1.118,0.05,0.01,0.04,80.00%,,,,
5/16/2022,Ptown,N,22,H1,6,G,B,13.3,10.5,5.7,,July,7/1/2022,46,,C,L,,23.04,18.25,,,,,220,G,B,23.1,18.2,10.3,10.6,1.101,1.179,,1.1157,0.078,0.0147,0.0633,81.15%,,,,
5/16/2022,Ptown,N,22,H1,7,G,L,15.5,11.6,5.9,,July,7/1/2022,46,,B,L,,25.57,19.53,,,,,219,G,L,25.6,19.5,11.2,10.5,1.107,1.216,,1.1314,0.109,0.0244,0.0846,77.61%,,,,
5/16/2022,Ptown,N,22,H1,8,Y,B,17.5,13.4,6.8,,July,7/1/2022,46,,B,L,,27.23,21.38,,,,,217,Y,B,27.2,21.5,13,11,1.098,1.231,,1.1232,0.133,0.0252,0.1078,81.05%,,,,
5/16/2022,Ptown,N,22,H1,9,B,L,12.5,9.5,4.3,,July,7/1/2022,46,,B,L,,22.95,17.69,,,,,218,B,L,23,17.6,9.6,10.4,1.093,1.17,,1.1066,0.077,0.0136,0.0634,82.34%,,,,
5/16/2022,Ptown,N,23,H2,1,G,,11.7,8.8,4.4,,September,9/9/2022,116,,2-4,L,,35.3,27,,,No height due to velcro,,21,G,,35.2,27,8.8,22.5,1.107,1.410,,1.248,0.303,0.141,0.242,,b,,,
5/16/2022,Ptown,N,23,H2,2,Y,,13.1,9.7,5.1,,September,9/9/2022,116,,,D,,,,,,Label includes Y,,,,,23.5,18.7,10.9,9.5,,,,,,,,,,,,
5/16/2022,Ptown,N,23,H2,3,B,,11.4,8.3,4.4,,September,9/9/2022,116,,4-6,L,,31.41,24.24,15.4,,,,,B,,31.3,24.3,7.1,19.6,1.101,1.285,,1.138,0.184,0.037,0.147,79.89%,,,,
5/16/2022,Ptown,N,23,H2,4,L,,14.3,10.2,5.4,,September,9/9/2022,116,,2-4,L,,36.9,27.3,,,No height due to velcro,,20,L,,36.7,27.1,10.2,22.2,1.105,1.487,,1.211,0.382,0.106,0.306,,b,,,
5/16/2022,Ptown,N,23,H2,5,G,Y,10.3,7.6,3.9,,September,9/9/2022,116,,,D,,,,,,Label includes Y,,,,,18.8,14.8,7.4,9.2,,,,,,,,,,,,
5/16/2022,Ptown,N,23,H2,6,G,B,14.6,11,5.9,,September,9/9/2022,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2022,Ptown,N,23,H2,7,G,L,13.7,10,5.3,,September,9/9/2022,116,,,D,,,,,,Label includes L,,,LX,,23.4,18.3,9.8,11,,,,,,,,,,,,
5/16/2022,Ptown,N,23,H2,8,Y,B,17.7,13.4,7.1,,September,9/9/2022,116,,,D,,,,,,Label includes Y,,,YX,,25.2,19.4,,,,,,,,,,,,,,
5/16/2022,Ptown,N,23,H2,9,B,L,12.5,9.1,4.8,,September,9/9/2022,116,,2-4,L,,31.55,24.37,15.51,,,,,BL,,31.5,24.4,13.3,13.5,1.091,1.294,,1.14,0.203,0.049,0.154,75.86%,,,,
5/16/2022,Ptown,N,24,H3,1,G,,11.5,8.6,4.3,,August,8/3/2022,79,,A,L,,23.4,19.3,11.8,,,,P523,G,,23.1,19.2,8.6,14.9,0.3935,0.4847,,0.4139,0.0912,0.0204,0.0708,77.63%,,P523 number partially rubbed off on tissue weighboat,,
5/16/2022,Ptown,N,24,H3,2,Y,,11.8,8.7,4.8,,August,8/3/2022,79,,A,L,,25.5,20.4,12.9,,,,P524,Y,,25.3,20.2,8.7,14.9,0.3941,0.5161,,0.4207,0.122,0.0266,0.0954,78.20%,,P523-P529: remeasured shell 5/1/23,,
5/16/2022,Ptown,N,24,H3,3,B,,12.2,9.2,4.9,,August,8/3/2022,79,,B,L,,25.3,20.6,12,,,,P525,B,,25,20.5,9.4,14.2,0.3913,0.4914,,0.4123,0.1001,0.021,0.0791,79.02%,,P523-P529: remeasured shell 5/1/23,,
5/16/2022,Ptown,N,24,H3,4,L,,17.5,13.2,7,,August,8/3/2022,79,,A,L,,31,24.4,15,,,,P526,L,,30.7,24.3,13,14.9,0.3941,0.6157,,0.444,0.2216,0.0499,0.1717,77.48%,,P523-P529: remeasured shell 5/1/23,,
5/16/2022,Ptown,N,24,H3,5,G,Y,18.8,14.6,7.7,,August,8/3/2022,79,,C,D,18.6,,,,,,,P527,G,Y,18.4,14.3,14.3,0,,,,,,,,,,P523-P529: remeasured shell 5/1/23,,
5/16/2022,Ptown,N,24,H3,6,G,B,16.1,12.2,6.2,,August,8/3/2022,79,T,A,L,,31,24.7,15,T,,,,G,B,31,24.7,,,,,,,,,,,,P523-P529: remeasured shell 5/1/23,,
5/16/2022,Ptown,N,24,H3,7,G,L,14.4,10.3,5.3,,August,8/3/2022,79,,B,L,,33,24.5,15.1,,,,P528,G,L,32.7,24.4,10.1,18.3,0.3924,0.6169,,0.4406,0.2245,0.0482,0.1763,78.53%,,P523-P529: remeasured shell 5/1/23,,
5/16/2022,Ptown,N,24,H3,8,Y,B,13.2,9.4,4.9,,August,8/3/2022,79,,A,L,,25.8,19.3,12.1,,,,P529,Y,B,25.5,19.3,9.5,13,0.3884,0.4812,,0.4085,0.0928,0.0201,0.0727,78.34%,,"P523-P529: remeasured shell 5/1/23, updated height for dissections from 13 to 19 based on previous measurements. ER 4.17.24",,
5/16/2022,Ptown,N,24,H3,9,B,L,19.2,15.5,7.9,,August,8/3/2022,79,,A,D,26.8,,,,,,,,B,L,,,,,,,,,,,,,,,,
