#,Date-Time (EST/EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,End of File
2140,11/26/2022 20:45:00,8.37,-74.22,8.22,,,,
2141,11/26/2022 21:00:00,8.34,-74.11,8.21,,,,
2142,11/26/2022 21:15:00,8.39,-74.19,8.22,,,,
2143,11/26/2022 21:30:00,8.44,-74.27,8.22,,,,
2144,11/26/2022 21:45:00,8.54,-74.30,8.22,,,,
2145,11/26/2022 22:00:00,8.59,-74.25,8.22,,,,
2146,11/26/2022 22:15:00,8.59,-74.30,8.22,,,,
2147,11/26/2022 22:30:00,8.59,-74.22,8.22,,,,
2148,11/26/2022 22:45:00,8.59,-74.14,8.21,,,,
2149,11/26/2022 23:00:00,8.62,-74.10,8.21,,,,
2150,11/26/2022 23:15:00,8.59,-74.06,8.21,,,,
2151,11/26/2022 23:30:00,8.64,-74.03,8.21,,,,
2152,11/26/2022 23:45:00,8.62,-74.00,8.21,,,,
2153,11/27/2022 00:00:00,8.62,-73.96,8.21,,,,
2154,11/27/2022 00:15:00,8.64,-73.96,8.21,,,,
2155,11/27/2022 00:30:00,8.49,-73.39,8.20,,,,
2156,11/27/2022 00:45:00,8.32,-73.05,8.19,,,,
2157,11/27/2022 01:00:00,8.29,-72.81,8.19,,,,
2158,11/27/2022 01:15:00,8.27,-72.91,8.19,,,,
2159,11/27/2022 01:30:00,8.29,-73.41,8.20,,,,
2160,11/27/2022 01:45:00,8.52,-73.60,8.20,,,,
2161,11/27/2022 02:00:00,8.64,-73.71,8.21,,,,
2162,11/27/2022 02:15:00,8.72,-73.81,8.21,,,,
2163,11/27/2022 02:30:00,8.72,-73.81,8.21,,,,
2164,11/27/2022 02:45:00,8.64,-73.71,8.21,,,,
2165,11/27/2022 03:00:00,8.72,-73.80,8.21,,,,
2166,11/27/2022 03:15:00,8.69,-73.69,8.21,,,,
2167,11/27/2022 03:30:00,8.67,-73.56,8.20,,,,
2168,11/27/2022 03:45:00,8.67,-73.61,8.20,,,,
2169,11/27/2022 04:00:00,8.54,-73.31,8.20,,,,
2170,11/27/2022 04:15:00,8.59,-73.38,8.20,,,,
2171,11/27/2022 04:30:00,8.54,-73.19,8.20,,,,
2172,11/27/2022 04:45:00,8.52,-72.99,8.19,,,,
2173,11/27/2022 05:00:00,8.47,-72.92,8.19,,,,
2174,11/27/2022 05:15:00,8.44,-72.77,8.19,,,,
2175,11/27/2022 05:30:00,8.34,-72.64,8.19,,,,
2176,11/27/2022 05:45:00,8.24,-72.52,8.19,,,,
2177,11/27/2022 06:00:00,8.19,-72.36,8.18,,,,
2178,11/27/2022 06:15:00,8.17,-72.33,8.18,,,,
2179,11/27/2022 06:30:00,8.14,-72.44,8.18,,,,
2180,11/27/2022 06:45:00,8.09,-72.47,8.18,,,,
2181,11/27/2022 07:00:00,8.05,-72.33,8.18,,,,
2182,11/27/2022 07:15:00,8.00,-72.14,8.18,,,,
2183,11/27/2022 07:30:00,7.82,-72.13,8.18,,,,
2184,11/27/2022 07:45:00,7.92,-72.22,8.18,,,,
2185,11/27/2022 08:00:00,8.64,-73.30,8.20,,,,
2186,11/27/2022 08:15:00,8.47,-72.64,8.19,,,,
2187,11/27/2022 08:30:00,8.54,-73.27,8.20,,,,
2188,11/27/2022 08:45:00,8.69,-73.39,8.20,,,,
2189,11/27/2022 09:00:00,8.84,-73.72,8.21,,,,
2190,11/27/2022 09:15:00,8.87,-74.13,8.21,,,,
2191,11/27/2022 09:30:00,8.87,-74.28,8.22,,,,
2192,11/27/2022 09:45:00,8.97,-74.21,8.21,,,,
2193,11/27/2022 10:00:00,9.04,-74.19,8.21,,,,
2194,11/27/2022 10:15:00,9.11,-74.35,8.22,,,,
2195,11/27/2022 10:30:00,9.19,-74.31,8.21,,,,
2196,11/27/2022 10:45:00,9.19,-74.39,8.22,,,,
2197,11/27/2022 11:00:00,9.21,-74.44,8.22,,,,
2198,11/27/2022 11:15:00,9.11,-74.36,8.22,,,,
2199,11/27/2022 11:30:00,9.04,-74.46,8.22,,,,
2200,11/27/2022 11:45:00,9.04,-74.60,8.22,,,,
2201,11/27/2022 12:00:00,9.01,-74.67,8.22,,,,
2202,11/27/2022 12:15:00,9.04,-74.74,8.22,,,,
2203,11/27/2022 12:30:00,9.06,-74.91,8.23,,,,
2204,11/27/2022 12:45:00,9.06,-74.96,8.23,,,,
2205,11/27/2022 13:00:00,9.09,-75.06,8.23,,,,
2206,11/27/2022 13:15:00,9.14,-75.21,8.23,,,,
2207,11/27/2022 13:30:00,9.14,-75.21,8.23,,,,
2208,11/27/2022 13:45:00,9.19,-75.24,8.23,,,,
2209,11/27/2022 14:00:00,9.21,-75.13,8.23,,,,
2210,11/27/2022 14:15:00,9.19,-75.19,8.23,,,,
2211,11/27/2022 14:30:00,9.14,-75.25,8.23,,,,
2212,11/27/2022 14:45:00,9.21,-75.14,8.23,,,,
2213,11/27/2022 15:00:00,9.19,-74.99,8.23,,,,
2214,11/27/2022 15:15:00,9.21,-74.71,8.22,,,,
2215,11/27/2022 15:30:00,9.21,-75.36,8.23,,,,
2216,11/27/2022 15:45:00,9.21,-75.38,8.23,,,,
2217,11/27/2022 16:00:00,9.24,-75.39,8.23,,,,
2218,11/27/2022 16:15:00,9.24,-75.27,8.23,,,,
2219,11/27/2022 16:30:00,9.26,-75.05,8.23,,,,
2220,11/27/2022 16:45:00,9.26,-75.00,8.23,,,,
2221,11/27/2022 17:00:00,9.26,-75.00,8.23,,,,
2222,11/27/2022 17:15:00,9.26,-74.92,8.23,,,,
2223,11/27/2022 17:30:00,9.26,-74.89,8.23,,,,
2224,11/27/2022 17:45:00,9.29,-74.77,8.22,,,,
2225,11/27/2022 18:00:00,9.29,-74.78,8.22,,,,
2226,11/27/2022 18:15:00,9.29,-74.81,8.22,,,,
2227,11/27/2022 18:30:00,9.24,-74.61,8.22,,,,
2228,11/27/2022 18:45:00,9.21,-74.46,8.22,,,,
2229,11/27/2022 19:00:00,9.16,-74.36,8.22,,,,
2230,11/27/2022 19:15:00,9.06,-74.25,8.21,,,,
2231,11/27/2022 19:30:00,8.97,-74.06,8.21,,,,
2232,11/27/2022 19:45:00,8.89,-73.92,8.21,,,,
2233,11/27/2022 20:00:00,8.79,-73.78,8.21,,,,
2234,11/27/2022 20:15:00,8.69,-73.46,8.20,,,,
2235,11/27/2022 20:30:00,8.59,-73.44,8.20,,,,
2236,11/27/2022 20:45:00,8.52,-73.30,8.20,,,,
2237,11/27/2022 21:00:00,8.57,-73.42,8.20,,,,
2238,11/27/2022 21:15:00,9.01,-73.60,8.20,,,,
2239,11/27/2022 21:30:00,9.24,-73.86,8.21,,,,
2240,11/27/2022 21:45:00,9.26,-73.85,8.21,,,,
2241,11/27/2022 22:00:00,9.16,-73.94,8.21,,,,
2242,11/27/2022 22:15:00,9.19,-73.88,8.21,,,,
2243,11/27/2022 22:30:00,9.21,-73.85,8.21,,,,
2244,11/27/2022 22:45:00,9.26,-73.75,8.20,,,,
2245,11/27/2022 23:00:00,9.29,-73.91,8.21,,,,
2246,11/27/2022 23:15:00,9.34,-74.00,8.21,,,,
2247,11/27/2022 23:30:00,9.46,-74.00,8.21,,,,
2248,11/27/2022 23:45:00,9.51,-73.96,8.21,,,,
2249,11/28/2022 00:00:00,9.51,-73.83,8.20,,,,
2250,11/28/2022 00:15:00,9.56,-73.80,8.20,,,,
2251,11/28/2022 00:30:00,9.58,-73.72,8.20,,,,
2252,11/28/2022 00:45:00,9.58,-73.38,8.20,,,,
2253,11/28/2022 01:00:00,9.53,-73.16,8.19,,,,
2254,11/28/2022 01:15:00,9.48,-73.10,8.19,,,,
2255,11/28/2022 01:30:00,9.51,-73.11,8.19,,,,
2256,11/28/2022 01:45:00,9.53,-73.24,8.19,,,,
2257,11/28/2022 02:00:00,9.53,-73.03,8.19,,,,
2258,11/28/2022 02:15:00,9.53,-73.05,8.19,,,,
2259,11/28/2022 02:30:00,9.58,-72.99,8.19,,,,
2260,11/28/2022 02:45:00,9.56,-72.94,8.19,,,,
2261,11/28/2022 03:00:00,9.56,-72.94,8.19,,,,
2262,11/28/2022 03:15:00,9.53,-72.92,8.19,,,,
2263,11/28/2022 03:30:00,9.53,-72.86,8.19,,,,
2264,11/28/2022 03:45:00,9.51,-72.88,8.19,,,,
2265,11/28/2022 04:00:00,9.53,-72.85,8.19,,,,
2266,11/28/2022 04:15:00,9.56,-72.69,8.18,,,,
2267,11/28/2022 04:30:00,9.63,-72.71,8.18,,,,
2268,11/28/2022 04:45:00,9.73,-72.83,8.18,,,,
2269,11/28/2022 05:00:00,9.73,-72.72,8.18,,,,
2270,11/28/2022 05:15:00,9.71,-72.35,8.18,,,,
2271,11/28/2022 05:30:00,9.68,-72.64,8.18,,,,
2272,11/28/2022 05:45:00,9.68,-72.58,8.18,,,,
2273,11/28/2022 06:00:00,9.58,-72.41,8.18,,,,
2274,11/28/2022 06:15:00,9.48,-72.28,8.18,,,,
2275,11/28/2022 06:30:00,9.44,-72.03,8.17,,,,
2276,11/28/2022 06:45:00,9.36,-72.11,8.17,,,,
2277,11/28/2022 07:00:00,9.31,-72.06,8.17,,,,
2278,11/28/2022 07:15:00,9.31,-71.99,8.17,,,,
2279,11/28/2022 07:30:00,9.26,-72.03,8.17,,,,
2280,11/28/2022 07:45:00,9.19,-71.89,8.17,,,,
2281,11/28/2022 08:00:00,9.14,-71.80,8.17,,,,
2282,11/28/2022 08:15:00,9.11,-71.75,8.17,,,,
2283,11/28/2022 08:30:00,9.06,-71.69,8.17,,,,
2284,11/28/2022 08:45:00,8.99,-71.61,8.16,,,,
2285,11/28/2022 09:00:00,8.94,-71.52,8.16,,,,
2286,11/28/2022 09:15:00,8.97,-71.61,8.17,,,,
2287,11/28/2022 09:30:00,9.14,-72.06,8.17,,,,
2288,11/28/2022 09:45:00,9.34,-72.36,8.18,,,,
2289,11/28/2022 10:00:00,9.61,-72.53,8.18,,,,
2290,11/28/2022 10:15:00,9.71,-73.06,8.19,,,,
2291,11/28/2022 10:30:00,9.78,-73.46,8.20,,,,
2292,11/28/2022 10:45:00,9.80,-73.69,8.20,,,,
2293,11/28/2022 11:00:00,9.83,-73.88,8.20,,,,
2294,11/28/2022 11:15:00,9.85,-73.83,8.20,,,,
2295,11/28/2022 11:30:00,9.85,-73.81,8.20,,,,
2296,11/28/2022 11:45:00,9.88,-73.88,8.20,,,,
2297,11/28/2022 12:00:00,9.88,-74.10,8.21,,,,
2298,11/28/2022 12:15:00,9.90,-74.10,8.21,,,,
2299,11/28/2022 12:30:00,9.93,-74.14,8.21,,,,
2300,11/28/2022 12:45:00,9.98,-74.38,8.21,,,,
2301,11/28/2022 13:00:00,10.00,-74.56,8.22,,,,
2302,11/28/2022 13:15:00,10.05,-74.71,8.22,,,,
2303,11/28/2022 13:30:00,10.10,-74.63,8.22,,,,
2304,11/28/2022 13:45:00,10.10,-74.85,8.22,,,,
2305,11/28/2022 14:00:00,10.12,-74.94,8.22,,,,
2306,11/28/2022 14:15:00,10.12,-75.08,8.23,,,,
2307,11/28/2022 14:30:00,10.10,-75.41,8.23,,,,
2308,11/28/2022 14:45:00,10.08,-75.33,8.23,,,,
2309,11/28/2022 15:00:00,10.05,-75.36,8.23,,,,
2310,11/28/2022 15:15:00,10.00,-75.24,8.23,,,,
2311,11/28/2022 15:30:00,9.98,-75.25,8.23,,,,
2312,11/28/2022 15:45:00,10.00,-75.19,8.23,,,,
2313,11/28/2022 16:00:00,10.00,-74.89,8.22,,,,
2314,11/28/2022 16:15:00,9.95,-74.99,8.22,,,,
2315,11/28/2022 16:30:00,9.93,-74.85,8.22,,,,
2316,11/28/2022 16:45:00,9.90,-75.06,8.23,,,,
2317,11/28/2022 17:00:00,9.90,-75.11,8.23,,,,
2318,11/28/2022 17:15:00,9.90,-74.97,8.22,,,,
2319,11/28/2022 17:30:00,9.95,-74.97,8.22,,,,
2320,11/28/2022 17:45:00,9.90,-74.83,8.22,,,,
2321,11/28/2022 18:00:00,9.83,-74.75,8.22,,,,
2322,11/28/2022 18:15:00,9.88,-74.72,8.22,,,,
2323,11/28/2022 18:30:00,9.85,-74.49,8.22,,,,
2324,11/28/2022 18:45:00,9.73,-74.21,8.21,,,,
2325,11/28/2022 19:00:00,9.66,-74.10,8.21,,,,
2326,11/28/2022 19:15:00,9.58,-73.96,8.21,,,,
2327,11/28/2022 19:30:00,9.56,-73.86,8.20,,,,
2328,11/28/2022 19:45:00,9.53,-73.81,8.20,,,,
2329,11/28/2022 20:00:00,9.56,-73.64,8.20,,,,
2330,11/28/2022 20:15:00,9.51,-73.50,8.20,,,,
2331,11/28/2022 20:30:00,9.41,-73.30,8.19,,,,
2332,11/28/2022 20:45:00,9.26,-73.03,8.19,,,,
2333,11/28/2022 21:00:00,9.14,-72.86,8.19,,,,
2334,11/28/2022 21:15:00,9.04,-72.77,8.19,,,,
2335,11/28/2022 21:30:00,8.94,-72.71,8.19,,,,
2336,11/28/2022 21:45:00,8.77,-72.56,8.18,,,,
2337,11/28/2022 22:00:00,8.79,-72.77,8.19,,,,
2338,11/28/2022 22:15:00,8.82,-72.72,8.19,,,,
2339,11/28/2022 22:30:00,9.09,-72.81,8.19,,,,
2340,11/28/2022 22:45:00,9.31,-73.41,8.20,,,,
2341,11/28/2022 23:00:00,9.31,-73.53,8.20,,,,
2342,11/28/2022 23:15:00,9.29,-73.58,8.20,,,,
2343,11/28/2022 23:30:00,9.29,-73.56,8.20,,,,
2344,11/28/2022 23:45:00,9.31,-73.60,8.20,,,,
2345,11/29/2022 00:00:00,9.31,-73.58,8.20,,,,
2346,11/29/2022 00:15:00,9.29,-73.61,8.20,,,,
2347,11/29/2022 00:30:00,9.26,-73.63,8.20,,,,
2348,11/29/2022 00:45:00,9.26,-73.61,8.20,,,,
2349,11/29/2022 01:00:00,9.29,-73.61,8.20,,,,
2350,11/29/2022 01:15:00,9.31,-73.56,8.20,,,,
2351,11/29/2022 01:30:00,9.34,-73.53,8.20,,,,
2352,11/29/2022 01:45:00,9.31,-73.47,8.20,,,,
2353,11/29/2022 02:00:00,9.29,-73.44,8.20,,,,
2354,11/29/2022 02:15:00,9.26,-73.39,8.20,,,,
2355,11/29/2022 02:30:00,9.19,-73.33,8.20,,,,
2356,11/29/2022 02:45:00,9.24,-73.33,8.20,,,,
2357,11/29/2022 03:00:00,9.21,-73.31,8.20,,,,
2358,11/29/2022 03:15:00,9.21,-73.27,8.20,,,,
2359,11/29/2022 03:30:00,9.16,-73.21,8.19,,,,
2360,11/29/2022 03:45:00,9.14,-73.24,8.19,,,,
2361,11/29/2022 04:00:00,9.09,-73.24,8.19,,,,
2362,11/29/2022 04:15:00,9.04,-73.24,8.20,,,,
2363,11/29/2022 04:30:00,9.01,-73.24,8.20,,,,
2364,11/29/2022 04:45:00,8.97,-73.17,8.19,,,,
2365,11/29/2022 05:00:00,8.92,-73.06,8.19,,,,
2366,11/29/2022 05:15:00,8.89,-72.81,8.19,,,,
2367,11/29/2022 05:30:00,8.82,-73.03,8.19,,,,
2368,11/29/2022 05:45:00,8.67,-72.80,8.19,,,,
2369,11/29/2022 06:00:00,8.57,-72.60,8.19,,,,
2370,11/29/2022 06:15:00,8.67,-72.75,8.19,,,,
2371,11/29/2022 06:30:00,8.67,-72.81,8.19,,,,
2372,11/29/2022 06:45:00,8.67,-72.53,8.18,,,,
2373,11/29/2022 07:00:00,8.44,-72.22,8.18,,,,
2374,11/29/2022 07:15:00,8.39,-72.13,8.18,,,,
2375,11/29/2022 07:30:00,8.27,-72.06,8.18,,,,
2376,11/29/2022 07:45:00,8.24,-72.05,8.18,,,,
2377,11/29/2022 08:00:00,8.32,-72.21,8.18,,,,
2378,11/29/2022 08:15:00,8.37,-72.44,8.18,,,,
2379,11/29/2022 08:30:00,8.42,-72.67,8.19,,,,
2380,11/29/2022 08:45:00,8.42,-72.80,8.19,,,,
2381,11/29/2022 09:00:00,8.44,-72.99,8.19,,,,
2382,11/29/2022 09:15:00,8.49,-73.24,8.20,,,,
2383,11/29/2022 09:30:00,8.52,-73.22,8.20,,,,
2384,11/29/2022 09:45:00,8.29,-72.31,8.18,,,,
2385,11/29/2022 10:00:00,8.12,-71.74,8.17,,,,
2386,11/29/2022 10:15:00,8.34,-72.78,8.19,,,,
2387,11/29/2022 10:30:00,8.89,-74.21,8.21,,,,
2388,11/29/2022 10:45:00,8.84,-74.47,8.22,,,,
2389,11/29/2022 11:00:00,8.87,-74.30,8.22,,,,
2390,11/29/2022 11:15:00,8.94,-74.50,8.22,,,,
2391,11/29/2022 11:30:00,9.01,-74.80,8.22,,,,
2392,11/29/2022 11:45:00,9.09,-74.71,8.22,,,,
2393,11/29/2022 12:00:00,9.14,-74.78,8.22,,,,
2394,11/29/2022 12:15:00,9.19,-74.85,8.22,,,,
2395,11/29/2022 12:30:00,9.21,-74.92,8.23,,,,
2396,11/29/2022 12:45:00,9.26,-74.96,8.23,,,,
2397,11/29/2022 13:00:00,9.29,-75.03,8.23,,,,
2398,11/29/2022 13:15:00,9.29,-75.14,8.23,,,,
2399,11/29/2022 13:30:00,9.31,-75.14,8.23,,,,
2400,11/29/2022 13:45:00,9.36,-75.14,8.23,,,,
2401,11/29/2022 14:00:00,9.36,-75.52,8.24,,,,
2402,11/29/2022 14:15:00,9.39,-75.55,8.24,,,,
2403,11/29/2022 14:30:00,9.39,-75.50,8.24,,,,
2404,11/29/2022 14:45:00,9.39,-75.50,8.24,,,,
2405,11/29/2022 15:00:00,9.39,-75.58,8.24,,,,
2406,11/29/2022 15:15:00,9.36,-75.94,8.24,,,,
2407,11/29/2022 15:30:00,9.34,-76.11,8.25,,,,
2408,11/29/2022 15:45:00,9.34,-75.88,8.24,,,,
2409,11/29/2022 16:00:00,9.29,-76.02,8.25,,,,
2410,11/29/2022 16:15:00,9.24,-76.00,8.25,,,,
2411,11/29/2022 16:30:00,9.19,-75.67,8.24,,,,
2412,11/29/2022 16:45:00,9.19,-75.56,8.24,,,,
2413,11/29/2022 17:00:00,9.21,-75.50,8.24,,,,
2414,11/29/2022 17:15:00,9.26,-75.66,8.24,,,,
2415,11/29/2022 17:30:00,9.24,-75.58,8.24,,,,
2416,11/29/2022 17:45:00,9.21,-75.63,8.24,,,,
2417,11/29/2022 18:00:00,9.19,-75.58,8.24,,,,
2418,11/29/2022 18:15:00,9.19,-75.39,8.23,,,,
2419,11/29/2022 18:30:00,9.19,-75.27,8.23,,,,
2420,11/29/2022 18:45:00,9.24,-75.33,8.23,,,,
2421,11/29/2022 19:00:00,9.21,-75.31,8.23,,,,
2422,11/29/2022 19:15:00,9.21,-75.33,8.23,,,,
2423,11/29/2022 19:30:00,9.19,-75.31,8.23,,,,
2424,11/29/2022 19:45:00,9.19,-75.22,8.23,,,,
2425,11/29/2022 20:00:00,9.19,-75.17,8.23,,,,
2426,11/29/2022 20:15:00,9.06,-75.08,8.23,,,,
2427,11/29/2022 20:30:00,9.06,-75.05,8.23,,,,
2428,11/29/2022 20:45:00,9.06,-74.83,8.22,,,,
2429,11/29/2022 21:00:00,9.01,-74.67,8.22,,,,
2430,11/29/2022 21:15:00,8.99,-74.61,8.22,,,,
2431,11/29/2022 21:30:00,8.94,-74.44,8.22,,,,
2432,11/29/2022 21:45:00,8.92,-74.14,8.21,,,,
2433,11/29/2022 22:00:00,8.87,-73.88,8.21,,,,
2434,11/29/2022 22:15:00,8.82,-73.63,8.20,,,,
2435,11/29/2022 22:30:00,8.79,-73.49,8.20,,,,
2436,11/29/2022 22:45:00,8.74,-73.27,8.20,,,,
2437,11/29/2022 23:00:00,8.69,-73.44,8.20,,,,
2438,11/29/2022 23:15:00,8.79,-73.81,8.21,,,,
2439,11/29/2022 23:30:00,8.82,-74.30,8.22,,,,
2440,11/29/2022 23:45:00,8.84,-74.44,8.22,,,,
2441,11/30/2022 00:00:00,8.79,-74.41,8.22,,,,
2442,11/30/2022 00:15:00,8.79,-74.38,8.22,,,,
2443,11/30/2022 00:30:00,8.82,-74.33,8.22,,,,
2444,11/30/2022 00:45:00,8.84,-74.38,8.22,,,,
2445,11/30/2022 01:00:00,8.84,-74.35,8.22,,,,
2446,11/30/2022 01:15:00,8.82,-74.33,8.22,,,,
2447,11/30/2022 01:30:00,8.82,-74.35,8.22,,,,
2448,11/30/2022 01:45:00,8.79,-74.31,8.22,,,,
2449,11/30/2022 02:00:00,8.82,-74.28,8.22,,,,
2450,11/30/2022 02:15:00,8.77,-74.24,8.22,,,,
2451,11/30/2022 02:30:00,8.82,-74.19,8.21,,,,
2452,11/30/2022 02:45:00,8.79,-74.13,8.21,,,,
2453,11/30/2022 03:00:00,8.82,-74.11,8.21,,,,
2454,11/30/2022 03:15:00,8.72,-74.02,8.21,,,,
2455,11/30/2022 03:30:00,8.72,-73.99,8.21,,,,
2456,11/30/2022 03:45:00,8.77,-74.02,8.21,,,,
2457,11/30/2022 04:00:00,8.77,-73.99,8.21,,,,
2458,11/30/2022 04:15:00,8.79,-74.02,8.21,,,,
2459,11/30/2022 04:30:00,8.77,-73.94,8.21,,,,
2460,11/30/2022 04:45:00,8.77,-73.91,8.21,,,,
2461,11/30/2022 05:00:00,8.77,-73.94,8.21,,,,
2462,11/30/2022 05:15:00,8.74,-73.91,8.21,,,,
2463,11/30/2022 05:30:00,8.74,-73.92,8.21,,,,
2464,11/30/2022 05:45:00,8.74,-73.94,8.21,,,,
2465,11/30/2022 06:00:00,8.74,-73.92,8.21,,,,
2466,11/30/2022 06:15:00,8.72,-73.83,8.21,,,,
2467,11/30/2022 06:30:00,8.72,-73.92,8.21,,,,
2468,11/30/2022 06:45:00,8.72,-73.78,8.21,,,,
2469,11/30/2022 07:00:00,8.69,-73.85,8.21,,,,
2470,11/30/2022 07:15:00,8.69,-73.74,8.21,,,,
2471,11/30/2022 07:30:00,8.69,-73.61,8.20,,,,
2472,11/30/2022 07:45:00,8.69,-73.72,8.21,,,,
2473,11/30/2022 08:00:00,8.69,-73.61,8.20,,,,
2474,11/30/2022 08:15:00,8.69,-73.33,8.20,,,,
2475,11/30/2022 08:30:00,8.67,-73.22,8.20,,,,
2476,11/30/2022 08:45:00,8.67,-73.11,8.19,,,,
2477,11/30/2022 09:00:00,8.67,-73.14,8.20,,,,
2478,11/30/2022 09:15:00,8.69,-73.30,8.20,,,,
2479,11/30/2022 09:30:00,8.67,-73.47,8.20,,,,
2480,11/30/2022 09:45:00,8.67,-73.56,8.20,,,,
2481,11/30/2022 10:00:00,8.67,-73.66,8.20,,,,
2482,11/30/2022 10:15:00,8.69,-73.80,8.21,,,,
2483,11/30/2022 10:30:00,8.72,-73.99,8.21,,,,
2484,11/30/2022 10:45:00,8.77,-73.99,8.21,,,,
2485,11/30/2022 11:00:00,8.84,-73.83,8.21,,,,
2486,11/30/2022 11:15:00,8.79,-73.83,8.21,,,,
2487,11/30/2022 11:30:00,8.94,-74.42,8.22,,,,
2488,11/30/2022 11:45:00,9.09,-74.89,8.23,,,,
2489,11/30/2022 12:00:00,9.09,-74.85,8.23,,,,
2490,11/30/2022 12:15:00,9.09,-74.67,8.22,,,,
2491,11/30/2022 12:30:00,9.09,-74.63,8.22,,,,
2492,11/30/2022 12:45:00,9.11,-74.77,8.22,,,,
2493,11/30/2022 13:00:00,9.16,-74.94,8.23,,,,
2494,11/30/2022 13:15:00,9.19,-74.99,8.23,,,,
2495,11/30/2022 13:30:00,9.19,-75.10,8.23,,,,
2496,11/30/2022 13:45:00,9.21,-75.13,8.23,,,,
2497,11/30/2022 14:00:00,9.24,-75.30,8.23,,,,
2498,11/30/2022 14:15:00,9.24,-75.16,8.23,,,,
2499,11/30/2022 14:30:00,9.26,-75.22,8.23,,,,
2500,11/30/2022 14:45:00,9.26,-75.19,8.23,,,,
2501,11/30/2022 15:00:00,9.29,-75.19,8.23,,,,
2502,11/30/2022 15:15:00,9.31,-75.10,8.23,,,,
2503,11/30/2022 15:30:00,9.31,-75.00,8.23,,,,
2504,11/30/2022 15:45:00,9.34,-74.96,8.23,,,,
2505,11/30/2022 16:00:00,9.36,-74.88,8.22,,,,
2506,11/30/2022 16:15:00,9.36,-74.77,8.22,,,,
2507,11/30/2022 16:30:00,9.36,-74.72,8.22,,,,
2508,11/30/2022 16:45:00,9.39,-74.66,8.22,,,,
2509,11/30/2022 17:00:00,9.36,-74.33,8.21,,,,
2510,11/30/2022 17:15:00,9.39,-74.19,8.21,,,,
2511,11/30/2022 17:30:00,9.41,-74.27,8.21,,,,
2512,11/30/2022 17:45:00,9.46,-74.42,8.22,,,,
2513,11/30/2022 18:00:00,9.51,-74.78,8.22,,,,
2514,11/30/2022 18:15:00,9.48,-74.66,8.22,,,,
2515,11/30/2022 18:30:00,9.51,-74.66,8.22,,,,
2516,11/30/2022 18:45:00,9.51,-74.60,8.22,,,,
2517,11/30/2022 19:00:00,9.53,-74.46,8.22,,,,
2518,11/30/2022 19:15:00,9.58,-74.38,8.21,,,,
2519,11/30/2022 19:30:00,9.61,-74.31,8.21,,,,
2520,11/30/2022 19:45:00,9.63,-74.21,8.21,,,,
2521,11/30/2022 20:00:00,9.66,-74.13,8.21,,,,
2522,11/30/2022 20:15:00,9.66,-74.22,8.21,,,,
2523,11/30/2022 20:30:00,9.76,-73.94,8.21,,,,
2524,11/30/2022 20:45:00,9.80,-73.96,8.21,,,,
2525,11/30/2022 21:00:00,9.80,-73.81,8.20,,,,
2526,11/30/2022 21:15:00,9.83,-73.56,8.20,,,,
2527,11/30/2022 21:30:00,9.88,-73.38,8.19,,,,
2528,11/30/2022 21:45:00,9.85,-73.35,8.19,,,,
2529,11/30/2022 22:00:00,9.73,-73.56,8.20,,,,
2530,11/30/2022 22:15:00,9.68,-73.52,8.20,,,,
2531,11/30/2022 22:30:00,9.68,-73.49,8.20,,,,
2532,11/30/2022 22:45:00,9.66,-73.14,8.19,,,,
2533,11/30/2022 23:00:00,9.61,-72.89,8.19,,,,
2534,11/30/2022 23:15:00,9.56,-72.88,8.19,,,,
2535,11/30/2022 23:30:00,9.53,-72.55,8.18,,,,
2536,11/30/2022 23:45:00,9.51,-72.35,8.18,,,,
2537,12/01/2022 00:00:00,9.48,-72.08,8.17,,,,
2538,12/01/2022 00:15:00,9.44,-71.81,8.17,,,,
2539,12/01/2022 00:30:00,9.41,-71.69,8.16,,,,
2540,12/01/2022 00:45:00,9.36,-71.46,8.16,,,,
2541,12/01/2022 01:00:00,9.29,-71.53,8.16,,,,
2542,12/01/2022 01:15:00,9.24,-71.60,8.16,,,,
2543,12/01/2022 01:30:00,9.36,-71.97,8.17,,,,
2544,12/01/2022 01:45:00,9.36,-72.31,8.18,,,,
2545,12/01/2022 02:00:00,9.39,-72.30,8.18,,,,
2546,12/01/2022 02:15:00,9.39,-72.31,8.18,,,,
2547,12/01/2022 02:30:00,9.36,-72.31,8.18,,,,
2548,12/01/2022 02:45:00,9.34,-72.44,8.18,,,,
2549,12/01/2022 03:00:00,9.31,-72.41,8.18,,,,
2550,12/01/2022 03:15:00,9.29,-72.56,8.18,,,,
2551,12/01/2022 03:30:00,9.29,-72.56,8.18,,,,
2552,12/01/2022 03:45:00,9.26,-72.63,8.18,,,,
2553,12/01/2022 04:00:00,9.34,-72.81,8.19,,,,
2554,12/01/2022 04:15:00,9.36,-72.86,8.19,,,,
2555,12/01/2022 04:30:00,9.29,-72.69,8.18,,,,
2556,12/01/2022 04:45:00,9.29,-72.77,8.19,,,,
2557,12/01/2022 05:00:00,9.24,-72.63,8.18,,,,
2558,12/01/2022 05:15:00,9.26,-72.71,8.18,,,,
2559,12/01/2022 05:30:00,9.24,-72.58,8.18,,,,
2560,12/01/2022 05:45:00,9.24,-72.55,8.18,,,,
