#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,Start pH Calibration,pH Calibration Values,pH Calibration Buffers,End pH Calibration,End of File
1289,05/31/2022 15:15:00,18.39,-82.72,8.20,,,,,,,,
1290,05/31/2022 15:30:00,18.53,-82.78,8.20,,,,,,,,
1291,05/31/2022 15:45:00,19.06,-82.61,8.20,,,,,,,,
1292,05/31/2022 16:00:00,19.89,-82.11,8.19,,,,,,,,
1293,05/31/2022 16:15:00,20.27,-82.02,8.18,,,,,,,,
1294,05/31/2022 16:30:00,20.27,-81.77,8.18,,,,,,,,
1295,05/31/2022 16:45:00,20.08,-81.66,8.18,,,,,,,,
1296,05/31/2022 17:00:00,19.72,-81.22,8.17,,,,,,,,
1297,05/31/2022 17:15:00,19.53,-81.00,8.17,,,,,,,,
1298,05/31/2022 17:30:00,19.58,-82.60,8.20,,,,,,,,
1299,05/31/2022 17:45:00,19.56,-83.41,8.21,,,,,,,,
1300,05/31/2022 18:00:00,19.39,-83.44,8.21,,,,,,,,
1301,05/31/2022 18:15:00,19.22,-84.19,8.23,,,,,,,,
1302,05/31/2022 18:30:00,19.01,-85.89,8.26,,,,,,,,
1303,05/31/2022 18:45:00,18.87,-85.69,8.25,,,,,,,,
1304,05/31/2022 19:00:00,18.75,-85.63,8.25,,,,,,,,
1305,05/31/2022 19:15:00,18.46,-85.47,8.25,,,,,,,,
1306,05/31/2022 19:30:00,18.27,-85.75,8.26,,,,,,,,
1307,05/31/2022 19:45:00,18.60,-85.14,8.25,,,,,,,,
1308,05/31/2022 20:00:00,18.84,-84.64,8.24,,,,,,,,
1309,05/31/2022 20:15:00,18.87,-86.22,8.26,,,,,,,,
1310,05/31/2022 20:30:00,18.18,-83.50,8.22,,,,,,,,
1311,05/31/2022 20:45:00,18.44,-82.72,8.20,,,,,,,,
1312,05/31/2022 21:00:00,17.77,-81.55,8.19,,,,,,,,
1313,05/31/2022 21:15:00,16.68,-81.31,8.19,,,,,,,,
1314,05/31/2022 21:30:00,16.08,-81.17,8.19,,,,,,,,
1315,05/31/2022 21:45:00,16.08,-81.19,8.19,,,,,,,,
1316,05/31/2022 22:00:00,16.15,-81.17,8.18,,,,,,,,
1317,05/31/2022 22:15:00,15.94,-81.03,8.18,,,,,,,,
1318,05/31/2022 22:30:00,16.44,-81.24,8.18,,,,,,,,
1319,05/31/2022 22:45:00,16.34,-81.24,8.19,,,,,,,,
1320,05/31/2022 23:00:00,16.20,-81.17,8.18,,,,,,,,
1321,05/31/2022 23:15:00,16.18,-81.22,8.19,,,,,,,,
1322,05/31/2022 23:30:00,15.94,-81.31,8.19,,,,,,,,
1323,05/31/2022 23:45:00,15.82,-81.31,8.19,,,,,,,,
1324,06/01/2022 00:00:00,15.80,-81.33,8.19,,,,,,,,
1325,06/01/2022 00:15:00,15.77,-81.35,8.19,,,,,,,,
1326,06/01/2022 00:30:00,15.77,-80.72,8.18,,,,,,,,
1327,06/01/2022 00:45:00,15.72,-81.41,8.19,,,,,,,,
1328,06/01/2022 01:00:00,15.72,-81.33,8.19,,,,,,,,
1329,06/01/2022 01:15:00,15.68,-81.39,8.19,,,,,,,,
1330,06/01/2022 01:30:00,15.63,-81.42,8.19,,,,,,,,
1331,06/01/2022 01:45:00,15.58,-81.35,8.19,,,,,,,,
1332,06/01/2022 02:00:00,15.58,-81.38,8.19,,,,,,,,
1333,06/01/2022 02:15:00,15.56,-81.31,8.19,,,,,,,,
1334,06/01/2022 02:30:00,15.56,-81.31,8.19,,,,,,,,
1335,06/01/2022 02:45:00,15.60,-81.10,8.19,,,,,,,,
1336,06/01/2022 03:00:00,15.65,-80.91,8.18,,,,,,,,
1337,06/01/2022 03:15:00,15.70,-80.58,8.18,,,,,,,,
1338,06/01/2022 03:30:00,15.77,-80.27,8.17,,,,,,,,
1339,06/01/2022 03:45:00,15.99,-80.05,8.17,,,,,,,,
1340,06/01/2022 04:00:00,16.08,-79.97,8.16,,,,,,,,
1341,06/01/2022 04:15:00,16.01,-80.21,8.17,,,,,,,,
1342,06/01/2022 04:30:00,15.82,-80.38,8.17,,,,,,,,
1343,06/01/2022 04:45:00,15.75,-79.74,8.16,,,,,,,,
1344,06/01/2022 05:00:00,15.72,-78.86,8.15,,,,,,,,
1345,06/01/2022 05:15:00,15.72,-78.75,8.14,,,,,,,,
1346,06/01/2022 05:30:00,15.70,-78.58,8.14,,,,,,,,
1347,06/01/2022 05:45:00,15.56,-78.08,8.13,,,,,,,,
1348,06/01/2022 06:00:00,15.34,-75.89,8.09,,,,,,,,
1349,06/01/2022 06:15:00,15.22,-74.86,8.08,,,,,,,,
1350,06/01/2022 06:30:00,15.34,-72.52,8.03,,,,,,,,
1351,06/01/2022 06:45:00,15.25,-70.60,8.00,,,,,,,,
1352,06/01/2022 07:00:00,15.17,-69.97,7.99,,,,,,,,
1353,06/01/2022 07:15:00,15.17,-76.35,8.10,,,,,,,,
1354,06/01/2022 07:30:00,15.20,-77.41,8.12,,,,,,,,
1355,06/01/2022 07:45:00,15.25,-76.44,8.10,,,,,,,,
1356,06/01/2022 08:00:00,15.17,-74.06,8.06,,,,,,,,
1357,06/01/2022 08:15:00,15.17,-74.49,8.07,,,,,,,,
1358,06/01/2022 08:30:00,15.44,-73.39,8.05,,,,,,,,
1359,06/01/2022 08:45:00,15.77,-73.53,8.05,,,,,,,,
1360,06/01/2022 09:00:00,16.25,-72.22,8.02,,,,,,,,
1361,06/01/2022 09:15:00,16.39,-71.27,8.01,,,,,,,,
1362,06/01/2022 09:30:00,16.30,-71.67,8.01,,,,,,,,
1363,06/01/2022 09:45:00,16.08,-79.10,8.15,,,,,,,,
1364,06/01/2022 10:00:00,16.08,-79.56,8.16,,,,,,,,
1365,06/01/2022 10:15:00,16.08,-80.52,8.17,,,,,,,,
1366,06/01/2022 10:30:00,16.11,-80.31,8.17,,,,,,,,
1367,06/01/2022 10:45:00,16.11,-80.88,8.18,,,,,,,,
1368,06/01/2022 11:00:00,16.27,-80.36,8.17,,,,,,,,
1369,06/01/2022 11:15:00,16.25,-81.33,8.19,,,,,,,,
1370,06/01/2022 11:30:00,16.27,-81.06,8.18,,,,,,,,
1371,06/01/2022 11:45:00,16.30,-81.49,8.19,,,,,,,,
1372,06/01/2022 12:00:00,16.27,-81.71,8.19,,,,,,,,
1373,06/01/2022 12:15:00,16.20,-81.88,8.20,,,,,,,,
1374,06/01/2022 12:30:00,16.11,-81.83,8.20,,,,,,,,
1375,06/01/2022 12:45:00,16.11,-81.81,8.20,,,,,,,,
1376,06/01/2022 13:00:00,16.06,-82.00,8.20,,,,,,,,
1377,06/01/2022 13:15:00,16.08,-81.97,8.20,,,,,,,,
1378,06/01/2022 13:30:00,16.03,-82.03,8.20,,,,,,,,
1379,06/01/2022 13:45:00,15.99,-82.00,8.20,,,,,,,,
1380,06/01/2022 14:00:00,15.96,-81.96,8.20,,,,,,,,
1381,06/01/2022 14:15:00,15.96,-81.74,8.20,,,,,,,,
1382,06/01/2022 14:30:00,15.96,-81.88,8.20,,,,,,,,
1383,06/01/2022 14:45:00,15.94,-82.05,8.20,,,,,,,,
1384,06/01/2022 15:00:00,16.01,-82.30,8.21,,,,,,,,
1385,06/01/2022 15:15:00,16.13,-82.24,8.20,,,,,,,,
1386,06/01/2022 15:30:00,16.20,-82.30,8.20,,,,,,,,
1387,06/01/2022 15:45:00,16.32,-82.19,8.20,,,,,,,,
1388,06/01/2022 16:00:00,16.42,-82.11,8.20,,,,,,,,
1389,06/01/2022 16:15:00,16.72,-82.38,8.20,,,,,,,,
1390,06/01/2022 16:30:00,16.82,-82.19,8.20,,,,,,,,
1391,06/01/2022 16:45:00,16.80,-82.21,8.20,,,,,,,,
1392,06/01/2022 17:00:00,16.70,-81.99,8.20,,,,,,,,
1393,06/01/2022 17:15:00,16.61,-81.47,8.19,,,,,,,,
1394,06/01/2022 17:30:00,16.51,-80.89,8.18,,,,,,,,
1395,06/01/2022 17:45:00,16.44,-80.69,8.18,,,,,,,,
1396,06/01/2022 18:00:00,16.34,-81.35,8.19,,,,,,,,
1397,06/01/2022 18:15:00,16.22,-82.16,8.20,,,,,,,,
1398,06/01/2022 18:30:00,16.13,-82.74,8.21,,,,,,,,
1399,06/01/2022 18:45:00,16.03,-82.97,8.22,,,,,,,,
1400,06/01/2022 19:00:00,15.99,-82.38,8.21,,,,,,,,
1401,06/01/2022 19:15:00,16.03,-80.97,8.18,,,,,,,,
1402,06/01/2022 19:30:00,15.96,-79.86,8.16,,,,,,,,
1403,06/01/2022 19:45:00,15.96,-79.33,8.15,,,,,,,,
1404,06/01/2022 20:00:00,15.94,-78.83,8.14,,,,,,,,
1405,06/01/2022 20:15:00,15.96,-78.49,8.14,,,,,,,,
1406,06/01/2022 20:30:00,16.27,-75.86,8.09,,,,,,,,
1407,06/01/2022 20:45:00,16.32,-77.13,8.11,,,,,,,,
1408,06/01/2022 21:00:00,16.13,-79.44,8.15,,,,,,,,
1409,06/01/2022 21:15:00,15.94,-81.64,8.19,,,,,,,,
1410,06/01/2022 21:30:00,15.84,-82.16,8.20,,,,,,,,
1411,06/01/2022 21:45:00,15.82,-81.91,8.20,,,,,,,,
1412,06/01/2022 22:00:00,15.68,-81.66,8.20,,,,,,,,
1413,06/01/2022 22:15:00,15.72,-82.05,8.20,,,,,,,,
1414,06/01/2022 22:30:00,15.80,-81.86,8.20,,,,,,,,
1415,06/01/2022 22:45:00,15.84,-81.71,8.20,,,,,,,,
1416,06/01/2022 23:00:00,15.58,-81.10,8.19,,,,,,,,
1417,06/01/2022 23:15:00,15.49,-81.00,8.18,,,,,,,,
1418,06/01/2022 23:30:00,15.58,-81.27,8.19,,,,,,,,
1419,06/01/2022 23:45:00,15.53,-81.66,8.20,,,,,,,,
1420,06/02/2022 00:00:00,15.49,-81.75,8.20,,,,,,,,
1421,06/02/2022 00:15:00,15.34,-81.58,8.20,,,,,,,,
1422,06/02/2022 00:30:00,15.34,-81.46,8.19,,,,,,,,
1423,06/02/2022 00:45:00,15.22,-81.60,8.20,,,,,,,,
1424,06/02/2022 01:00:00,15.15,-81.55,8.20,,,,,,,,
1425,06/02/2022 01:15:00,15.10,-81.50,8.20,,,,,,,,
1426,06/02/2022 01:30:00,15.06,-81.41,8.19,,,,,,,,
1427,06/02/2022 01:45:00,15.01,-81.36,8.19,,,,,,,,
1428,06/02/2022 02:00:00,15.01,-81.42,8.19,,,,,,,,
1429,06/02/2022 02:15:00,15.06,-81.55,8.20,,,,,,,,
1430,06/02/2022 02:30:00,15.08,-81.42,8.19,,,,,,,,
1431,06/02/2022 02:45:00,15.13,-81.60,8.20,,,,,,,,
1432,06/02/2022 03:00:00,15.13,-81.49,8.19,,,,,,,,
1433,06/02/2022 03:15:00,15.10,-81.25,8.19,,,,,,,,
1434,06/02/2022 03:30:00,15.17,-80.91,8.18,,,,,,,,
1435,06/02/2022 03:45:00,15.37,-80.58,8.18,,,,,,,,
1436,06/02/2022 04:00:00,15.34,-80.06,8.17,,,,,,,,
1437,06/02/2022 04:15:00,15.29,-79.64,8.16,,,,,,,,
1438,06/02/2022 04:30:00,15.32,-77.81,8.13,,,,,,,,
1439,06/02/2022 04:45:00,15.32,-78.00,8.13,,,,,,,,
1440,06/02/2022 05:00:00,15.27,-78.61,8.14,,,,,,,,
1441,06/02/2022 05:15:00,15.27,-79.10,8.15,,,,,,,,
1442,06/02/2022 05:30:00,15.22,-79.69,8.16,,,,,,,,
1443,06/02/2022 05:45:00,15.13,-78.46,8.14,,,,,,,,
1444,06/02/2022 06:00:00,15.10,-78.42,8.14,,,,,,,,
1445,06/02/2022 06:15:00,15.06,-78.27,8.14,,,,,,,,
1446,06/02/2022 06:30:00,14.98,-77.67,8.13,,,,,,,,
1447,06/02/2022 06:45:00,14.86,-75.77,8.09,,,,,,,,
1448,06/02/2022 07:00:00,14.84,-74.00,8.06,,,,,,,,
1449,06/02/2022 07:15:00,14.89,-74.10,8.06,,,,,,,,
1450,06/02/2022 07:30:00,14.91,-73.74,8.06,,,,,,,,
1451,06/02/2022 07:45:00,14.94,-73.11,8.04,,,,,,,,
1452,06/02/2022 08:00:00,14.96,-73.30,8.05,,,,,,,,
1453,06/02/2022 08:15:00,14.94,-73.10,8.04,,,,,,,,
1454,06/02/2022 08:30:00,14.98,-71.66,8.02,,,,,,,,
1455,06/02/2022 08:45:00,15.10,-69.86,7.99,,,,,,,,
1456,06/02/2022 09:00:00,15.29,-68.71,7.96,,,,,,,,
1457,06/02/2022 09:15:00,15.44,-72.77,8.04,,,,,,,,
1458,06/02/2022 09:30:00,15.68,-69.55,7.98,,,,,,,,
1459,06/02/2022 09:45:00,15.70,-69.35,7.97,,,,,,,,
1460,06/02/2022 10:00:00,15.51,-75.10,8.08,,,,,,,,
1461,06/02/2022 10:15:00,15.56,-79.13,8.15,,,,,,,,
1462,06/02/2022 10:30:00,15.39,-79.66,8.16,,,,,,,,
1463,06/02/2022 10:45:00,15.29,-79.10,8.15,,,,,,,,
1464,06/02/2022 11:00:00,15.29,-78.77,8.15,,,,,,,,
1465,06/02/2022 11:15:00,15.06,-78.74,8.15,,,,,,,,
1466,06/02/2022 11:30:00,15.06,-78.89,8.15,,,,,,,,
1467,06/02/2022 11:45:00,15.01,-78.86,8.15,,,,,,,,
1468,06/02/2022 12:00:00,15.08,-78.52,8.14,,,,,,,,
1469,06/02/2022 12:15:00,15.01,-78.71,8.15,,,,,,,,
1470,06/02/2022 12:30:00,15.08,-79.19,8.15,,,,,,,,
1471,06/02/2022 12:45:00,15.08,-80.11,8.17,,,,,,,,
1472,06/02/2022 13:00:00,15.17,-80.33,8.17,,,,,,,,
1473,06/02/2022 13:15:00,15.29,-80.47,8.18,,,,,,,,
1474,06/02/2022 13:30:00,15.41,-81.10,8.19,,,,,,,,
1475,06/02/2022 13:45:00,15.44,-80.96,8.18,,,,,,,,
1476,06/02/2022 14:00:00,15.46,-80.74,8.18,,,,,,,,
1477,06/02/2022 14:15:00,15.53,-80.83,8.18,,,,,,,,
1478,06/02/2022 14:30:00,15.68,-81.16,8.19,,,,,,,,
1479,06/02/2022 14:45:00,15.84,-81.44,8.19,,,,,,,,
1480,06/02/2022 15:00:00,15.94,-81.31,8.19,,,,,,,,
1481,06/02/2022 15:15:00,15.96,-81.42,8.19,,,,,,,,
1482,06/02/2022 15:30:00,16.01,-81.27,8.19,,,,,,,,
1483,06/02/2022 15:45:00,16.01,-81.11,8.18,,,,,,,,
1484,06/02/2022 16:00:00,16.01,-81.17,8.19,,,,,,,,
1485,06/02/2022 16:15:00,15.99,-81.28,8.19,,,,,,,,
1486,06/02/2022 16:30:00,15.96,-81.64,8.19,,,,,,,,
1487,06/02/2022 16:45:00,15.96,-81.46,8.19,,,,,,,,
1488,06/02/2022 17:00:00,15.99,-81.53,8.19,,,,,,,,
1489,06/02/2022 17:15:00,16.06,-81.35,8.19,,,,,,,,
1490,06/02/2022 17:30:00,15.99,-81.33,8.19,,,,,,,,
1491,06/02/2022 17:45:00,15.96,-81.00,8.18,,,,,,,,
1492,06/02/2022 18:00:00,15.94,-81.19,8.19,,,,,,,,
1493,06/02/2022 18:15:00,15.82,-80.50,8.17,,,,,,,,
1494,06/02/2022 18:30:00,15.77,-79.31,8.15,,,,,,,,
1495,06/02/2022 18:45:00,15.80,-79.81,8.16,,,,,,,,
1496,06/02/2022 19:00:00,15.75,-80.92,8.18,,,,,,,,
1497,06/02/2022 19:15:00,15.60,-80.60,8.18,,,,,,,,
1498,06/02/2022 19:30:00,15.56,-80.39,8.17,,,,,,,,
1499,06/02/2022 19:45:00,15.53,-80.44,8.17,,,,,,,,
1500,06/02/2022 20:00:00,15.49,-80.11,8.17,,,,,,,,
1501,06/02/2022 20:15:00,15.51,-79.97,8.17,,,,,,,,
1502,06/02/2022 20:30:00,15.51,-79.97,8.17,,,,,,,,
1503,06/02/2022 20:45:00,15.65,-78.52,8.14,,,,,,,,
1504,06/02/2022 21:00:00,16.06,-77.63,8.12,,,,,,,,
1505,06/02/2022 21:15:00,15.94,-79.11,8.15,,,,,,,,
1506,06/02/2022 21:30:00,15.70,-79.46,8.16,,,,,,,,
1507,06/02/2022 21:45:00,15.56,-79.28,8.15,,,,,,,,
1508,06/02/2022 22:00:00,15.53,-79.13,8.15,,,,,,,,
1509,06/02/2022 22:15:00,15.65,-79.71,8.16,,,,,,,,
1510,06/02/2022 22:30:00,15.56,-79.24,8.15,,,,,,,,
1511,06/02/2022 22:45:00,15.46,-78.91,8.15,,,,,,,,
1512,06/02/2022 23:00:00,15.51,-79.11,8.15,,,,,,,,
1513,06/02/2022 23:15:00,15.53,-79.19,8.15,,,,,,,,
1514,06/02/2022 23:30:00,15.68,-79.41,8.16,,,,,,,,
1515,06/02/2022 23:45:00,15.77,-79.47,8.16,,,,,,,,
1516,06/03/2022 00:00:00,15.84,-79.50,8.16,,,,,,,,
1517,06/03/2022 00:15:00,15.87,-79.36,8.15,,,,,,,,
1518,06/03/2022 00:30:00,15.87,-79.22,8.15,,,,,,,,
1519,06/03/2022 00:45:00,15.87,-79.49,8.16,,,,,,,,
1520,06/03/2022 01:00:00,15.84,-79.81,8.16,,,,,,,,
1521,06/03/2022 01:15:00,15.84,-79.96,8.16,,,,,,,,
1522,06/03/2022 01:30:00,15.80,-80.44,8.17,,,,,,,,
1523,06/03/2022 01:45:00,15.75,-80.56,8.18,,,,,,,,
1524,06/03/2022 02:00:00,15.75,-80.52,8.17,,,,,,,,
1525,06/03/2022 02:15:00,15.75,-80.55,8.18,,,,,,,,
1526,06/03/2022 02:30:00,15.70,-81.10,8.19,,,,,,,,
1527,06/03/2022 02:45:00,15.70,-81.02,8.18,,,,,,,,
1528,06/03/2022 03:00:00,15.70,-80.81,8.18,,,,,,,,
1529,06/03/2022 03:15:00,15.70,-80.77,8.18,,,,,,,,
1530,06/03/2022 03:30:00,15.70,-80.50,8.17,,,,,,,,
1531,06/03/2022 03:45:00,15.84,-80.38,8.17,,,,,,,,
1532,06/03/2022 04:00:00,16.15,-81.27,8.19,,,,,,,,
1533,06/03/2022 04:15:00,16.39,-80.97,8.18,,,,,,,,
1534,06/03/2022 04:30:00,16.56,-80.36,8.17,,,,,,,,
1535,06/03/2022 04:45:00,16.61,-79.96,8.16,,,,,,,,
1536,06/03/2022 05:00:00,16.56,-79.91,8.16,,,,,,,,
1537,06/03/2022 05:15:00,16.34,-78.81,8.14,,,,,,,,
1538,06/03/2022 05:30:00,16.13,-78.16,8.13,,,,,,,,
1539,06/03/2022 05:45:00,15.80,-77.16,8.11,,,,,,,,
1540,06/03/2022 06:00:00,15.77,-77.94,8.13,,,,,,,,
1541,06/03/2022 06:15:00,15.94,-78.72,8.14,,,,,,,,
1542,06/03/2022 06:30:00,16.06,-78.46,8.14,,,,,,,,
1543,06/03/2022 06:45:00,15.99,-78.16,8.13,,,,,,,,
1544,06/03/2022 07:00:00,15.89,-77.88,8.13,,,,,,,,
1545,06/03/2022 07:15:00,15.80,-78.99,8.15,,,,,,,,
1546,06/03/2022 07:30:00,15.80,-79.36,8.15,,,,,,,,
1547,06/03/2022 07:45:00,15.89,-80.05,8.17,,,,,,,,
1548,06/03/2022 08:00:00,15.96,-80.30,8.17,,,,,,,,
1549,06/03/2022 08:15:00,16.03,-79.14,8.15,,,,,,,,
1550,06/03/2022 08:30:00,16.08,-82.50,8.21,,,,,,,,
1551,06/03/2022 08:45:00,16.13,-83.77,8.23,,,,,,,,
1552,06/03/2022 09:00:00,16.27,-85.36,8.26,,,,,,,,
1553,06/03/2022 09:15:00,16.44,-87.02,8.29,,,,,,,,
1554,06/03/2022 09:30:00,16.70,-84.88,8.25,,,,,,,,
1555,06/03/2022 09:45:00,16.89,-81.96,8.20,,,,,,,,
1556,06/03/2022 10:00:00,17.32,-73.24,8.04,,,,,,,,
1557,06/03/2022 10:15:00,17.03,-75.28,8.08,,,,,,,,
1558,06/03/2022 10:30:00,16.75,-75.91,8.09,,,,,,,,
1559,06/03/2022 10:45:00,16.96,-79.14,8.15,,,,,,,,
1560,06/03/2022 11:00:00,16.82,-79.28,8.15,,,,,,,,
1561,06/03/2022 11:15:00,16.65,-79.50,8.15,,,,,,,,
1562,06/03/2022 11:30:00,16.49,-79.85,8.16,,,,,,,,
1563,06/03/2022 11:45:00,16.53,-79.99,8.16,,,,,,,,
1564,06/03/2022 12:00:00,16.56,-80.38,8.17,,,,,,,,
1565,06/03/2022 12:15:00,16.58,-80.71,8.17,,,,,,,,
1566,06/03/2022 12:30:00,16.63,-81.22,8.18,,,,,,,,
1567,06/03/2022 12:45:00,16.61,-80.97,8.18,,,,,,,,
1568,06/03/2022 13:00:00,16.49,-81.11,8.18,,,,,,,,
1569,06/03/2022 13:15:00,16.34,-81.31,8.19,,,,,,,,
1570,06/03/2022 13:30:00,16.30,-81.38,8.19,,,,,,,,
1571,06/03/2022 13:45:00,16.30,-81.46,8.19,,,,,,,,
1572,06/03/2022 14:00:00,16.27,-81.49,8.19,,,,,,,,
1573,06/03/2022 14:15:00,16.22,-81.39,8.19,,,,,,,,
1574,06/03/2022 14:30:00,16.25,-81.19,8.18,,,,,,,,
1575,06/03/2022 14:45:00,16.22,-80.89,8.18,,,,,,,,
1576,06/03/2022 15:00:00,16.25,-80.80,8.18,,,,,,,,
1577,06/03/2022 15:15:00,16.25,-80.60,8.17,,,,,,,,
1578,06/03/2022 15:30:00,16.22,-80.72,8.18,,,,,,,,
1579,06/03/2022 15:45:00,16.18,-80.74,8.18,,,,,,,,
1580,06/03/2022 16:00:00,16.18,-81.08,8.18,,,,,,,,
1581,06/03/2022 16:15:00,16.25,-81.44,8.19,,,,,,,,
1582,06/03/2022 16:30:00,16.51,-81.61,8.19,,,,,,,,
1583,06/03/2022 16:45:00,16.99,-83.66,8.23,,,,,,,,
1584,06/03/2022 17:00:00,17.13,-83.47,8.22,,,,,,,,
1585,06/03/2022 17:15:00,17.18,-83.38,8.22,,,,,,,,
1586,06/03/2022 17:30:00,17.25,-83.57,8.22,,,,,,,,
1587,06/03/2022 17:45:00,17.34,-83.35,8.22,,,,,,,,
1588,06/03/2022 18:00:00,17.44,-83.44,8.22,,,,,,,,
1589,06/03/2022 18:15:00,17.30,-83.00,8.21,,,,,,,,
1590,06/03/2022 18:30:00,17.27,-82.96,8.21,,,,,,,,
1591,06/03/2022 18:45:00,17.25,-83.02,8.21,,,,,,,,
1592,06/03/2022 19:00:00,17.22,-82.14,8.20,,,,,,,,
1593,06/03/2022 19:15:00,17.20,-81.44,8.19,,,,,,,,
1594,06/03/2022 19:30:00,17.13,-81.61,8.19,,,,,,,,
1595,06/03/2022 19:45:00,17.06,-82.27,8.20,,,,,,,,
1596,06/03/2022 20:00:00,16.77,-83.17,8.22,,,,,,,,
1597,06/03/2022 20:15:00,16.53,-82.85,8.21,,,,,,,,
1598,06/03/2022 20:30:00,16.53,-82.53,8.21,,,,,,,,
1599,06/03/2022 20:45:00,16.53,-82.72,8.21,,,,,,,,
1600,06/03/2022 21:00:00,16.53,-82.36,8.20,,,,,,,,
1601,06/03/2022 21:15:00,16.32,-79.02,8.15,,,,,,,,
1602,06/03/2022 21:30:00,16.44,-80.36,8.17,,,,,,,,
1603,06/03/2022 21:45:00,16.44,-81.10,8.18,,,,,,,,
1604,06/03/2022 22:00:00,16.27,-80.64,8.17,,,,,,,,
1605,06/03/2022 22:15:00,16.34,-80.81,8.18,,,,,,,,
1606,06/03/2022 22:30:00,16.61,-80.92,8.18,,,,,,,,
1607,06/03/2022 22:45:00,16.65,-81.81,8.19,,,,,,,,
1608,06/03/2022 23:00:00,16.32,-81.69,8.19,,,,,,,,
1609,06/03/2022 23:15:00,16.08,-81.47,8.19,,,,,,,,
1610,06/03/2022 23:30:00,16.06,-81.36,8.19,,,,,,,,
1611,06/03/2022 23:45:00,15.96,-81.33,8.19,,,,,,,,
1612,06/04/2022 00:00:00,15.96,-81.44,8.19,,,,,,,,
1613,06/04/2022 00:15:00,15.87,-81.52,8.19,,,,,,,,
1614,06/04/2022 00:30:00,15.70,-81.00,8.18,,,,,,,,
1615,06/04/2022 00:45:00,15.68,-81.38,8.19,,,,,,,,
1616,06/04/2022 01:00:00,15.63,-81.33,8.19,,,,,,,,
1617,06/04/2022 01:15:00,15.58,-80.35,8.17,,,,,,,,
1618,06/04/2022 01:30:00,15.60,-80.22,8.17,,,,,,,,
1619,06/04/2022 01:45:00,15.60,-80.24,8.17,,,,,,,,
1620,06/04/2022 02:00:00,15.60,-81.06,8.19,,,,,,,,
1621,06/04/2022 02:15:00,15.58,-80.55,8.18,,,,,,,,
1622,06/04/2022 02:30:00,15.56,-80.55,8.18,,,,,,,,
1623,06/04/2022 02:45:00,15.53,-80.97,8.18,,,,,,,,
1624,06/04/2022 03:00:00,15.49,-81.08,8.19,,,,,,,,
1625,06/04/2022 03:15:00,15.39,-80.96,8.18,,,,,,,,
1626,06/04/2022 03:30:00,15.27,-80.80,8.18,,,,,,,,
1627,06/04/2022 03:45:00,15.17,-80.55,8.18,,,,,,,,
1628,06/04/2022 04:00:00,15.22,-79.94,8.17,,,,,,,,
1629,06/04/2022 04:15:00,15.27,-79.66,8.16,,,,,,,,
1630,06/04/2022 04:30:00,15.37,-79.58,8.16,,,,,,,,
1631,06/04/2022 04:45:00,15.51,-79.81,8.16,,,,,,,,
1632,06/04/2022 05:00:00,15.82,-80.31,8.17,,,,,,,,
1633,06/04/2022 05:15:00,15.96,-80.71,8.18,,,,,,,,
1634,06/04/2022 05:30:00,16.06,-80.42,8.17,,,,,,,,
1635,06/04/2022 05:45:00,16.18,-80.60,8.17,,,,,,,,
1636,06/04/2022 06:00:00,16.15,-80.63,8.18,,,,,,,,
1637,06/04/2022 06:15:00,15.94,-77.85,8.13,,,,,,,,
1638,06/04/2022 06:30:00,15.91,-78.36,8.14,,,,,,,,
1639,06/04/2022 06:45:00,15.91,-79.00,8.15,,,,,,,,
1640,06/04/2022 07:00:00,16.18,-79.10,8.15,,,,,,,,
1641,06/04/2022 07:15:00,16.15,-79.05,8.15,,,,,,,,
1642,06/04/2022 07:30:00,16.13,-79.08,8.15,,,,,,,,
1643,06/04/2022 07:45:00,16.11,-79.60,8.16,,,,,,,,
1644,06/04/2022 08:00:00,16.03,-80.89,8.18,,,,,,,,
1645,06/04/2022 08:15:00,16.01,-81.14,8.18,,,,,,,,
1646,06/04/2022 08:30:00,16.11,-81.39,8.19,,,,,,,,
1647,06/04/2022 08:45:00,16.22,-82.28,8.20,,,,,,,,
1648,06/04/2022 09:00:00,16.18,-83.03,8.22,,,,,,,,
1649,06/04/2022 09:15:00,16.13,-83.05,8.22,,,,,,,,
1650,06/04/2022 09:30:00,16.20,-82.86,8.22,,,,,,,,
1651,06/04/2022 09:45:00,16.32,-83.39,8.22,,,,,,,,
1652,06/04/2022 10:00:00,16.46,-84.03,8.23,,,,,,,,
1653,06/04/2022 10:15:00,16.68,-83.55,8.23,,,,,,,,
1654,06/04/2022 10:30:00,16.84,-82.97,8.21,,,,,,,,
1655,06/04/2022 10:45:00,16.96,-76.85,8.10,,,,,,,,
1656,06/04/2022 11:00:00,17.06,-78.44,8.13,,,,,,,,
1657,06/04/2022 11:15:00,16.96,-78.17,8.13,,,,,,,,
1658,06/04/2022 11:30:00,17.49,-81.75,8.19,,,,,,,,
1659,06/04/2022 11:45:00,17.39,-79.78,8.16,,,,,,,,
1660,06/04/2022 12:00:00,17.44,-80.30,8.16,,,,,,,,
1661,06/04/2022 12:15:00,17.22,-80.44,8.17,,,,,,,,
1662,06/04/2022 12:30:00,17.25,-80.99,8.18,,,,,,,,
1663,06/04/2022 12:45:00,17.22,-81.42,8.19,,,,,,,,
