#,Date-Time (EDT),Ch: 1 - Temperature   (°C ),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Host Connected,Button Up,End of File
2137,09/19/2022 18:05:27,20.10,-73.67,8.06,,,,
2138,09/19/2022 18:20:27,20.10,-73.08,8.05,,,,
2139,09/19/2022 18:35:27,20.10,-73.00,8.05,,,,
2140,09/19/2022 18:50:27,20.10,-72.77,8.05,,,,
2141,09/19/2022 19:05:27,20.08,-72.80,8.05,,,,
2142,09/19/2022 19:20:27,20.08,-72.67,8.05,,,,
2143,09/19/2022 19:35:27,20.08,-72.21,8.04,,,,
2144,09/19/2022 19:50:27,20.08,-72.22,8.04,,,,
2145,09/19/2022 20:05:27,20.08,-72.08,8.03,,,,
2146,09/19/2022 20:20:27,20.08,-71.86,8.03,,,,
2147,09/19/2022 20:35:27,20.08,-72.02,8.03,,,,
2148,09/19/2022 20:50:27,20.08,-71.96,8.03,,,,
2149,09/19/2022 21:05:27,20.08,-71.78,8.03,,,,
2150,09/19/2022 21:20:27,20.08,-71.91,8.03,,,,
2151,09/19/2022 21:35:27,20.08,-71.71,8.03,,,,
2152,09/19/2022 21:50:27,20.08,-71.39,8.02,,,,
2153,09/19/2022 22:05:27,20.06,-71.11,8.02,,,,
2154,09/19/2022 22:20:27,20.06,-71.41,8.02,,,,
2155,09/19/2022 22:35:27,20.06,-71.10,8.02,,,,
2156,09/19/2022 22:50:27,20.06,-71.06,8.02,,,,
2157,09/19/2022 23:05:27,20.08,-71.10,8.02,,,,
2158,09/19/2022 23:20:27,20.08,-71.10,8.02,,,,
2159,09/19/2022 23:35:27,20.08,-71.16,8.02,,,,
2160,09/19/2022 23:50:27,20.10,-70.92,8.01,,,,
2161,09/20/2022 00:05:27,20.10,-70.83,8.01,,,,
2162,09/20/2022 00:20:27,20.10,-70.31,8.00,,,,
2163,09/20/2022 00:35:27,20.13,-69.16,7.98,,,,
2164,09/20/2022 00:50:27,20.10,-66.72,7.94,,,,
2165,09/20/2022 01:05:27,20.06,-67.49,7.95,,,,
2166,09/20/2022 01:20:27,20.01,-68.58,7.97,,,,
2167,09/20/2022 01:35:27,19.96,-68.41,7.97,,,,
2168,09/20/2022 01:50:27,19.94,-66.24,7.93,,,,
2169,09/20/2022 02:05:27,19.91,-66.16,7.93,,,,
2170,09/20/2022 02:20:27,19.89,-66.64,7.94,,,,
2171,09/20/2022 02:35:27,19.89,-65.81,7.92,,,,
2172,09/20/2022 02:50:27,19.86,-65.06,7.91,,,,
2173,09/20/2022 03:05:27,19.86,-66.99,7.94,,,,
2174,09/20/2022 03:20:27,19.84,-67.31,7.95,,,,
2175,09/20/2022 03:35:27,19.82,-67.19,7.95,,,,
2176,09/20/2022 03:50:27,19.79,-66.97,7.94,,,,
2177,09/20/2022 04:05:27,19.82,-67.38,7.95,,,,
2178,09/20/2022 04:20:27,19.82,-67.52,7.95,,,,
2179,09/20/2022 04:35:27,19.84,-67.99,7.96,,,,
2180,09/20/2022 04:50:27,19.82,-67.83,7.96,,,,
2181,09/20/2022 05:05:27,19.82,-67.55,7.95,,,,
2182,09/20/2022 05:20:27,19.82,-67.46,7.95,,,,
2183,09/20/2022 05:35:27,19.82,-66.86,7.94,,,,
2184,09/20/2022 05:50:27,19.79,-66.94,7.94,,,,
2185,09/20/2022 06:05:27,19.79,-66.42,7.93,,,,
2186,09/20/2022 06:20:27,19.79,-66.41,7.93,,,,
2187,09/20/2022 06:35:27,19.79,-65.63,7.92,,,,
2188,09/20/2022 06:50:27,19.77,-65.52,7.92,,,,
2189,09/20/2022 07:05:27,19.77,-64.74,7.90,,,,
2190,09/20/2022 07:20:27,19.75,-64.10,7.89,,,,
2191,09/20/2022 07:35:27,19.75,-65.24,7.91,,,,
2192,09/20/2022 07:50:27,19.75,-64.63,7.90,,,,
2193,09/20/2022 08:05:27,19.75,-64.16,7.89,,,,
2194,09/20/2022 08:20:27,19.75,-64.44,7.90,,,,
2195,09/20/2022 08:35:27,19.72,-64.80,7.91,,,,
2196,09/20/2022 08:50:27,19.72,-64.85,7.91,,,,
2197,09/20/2022 09:05:27,19.70,-65.88,7.93,,,,
2198,09/20/2022 09:20:27,19.72,-65.85,7.92,,,,
2199,09/20/2022 09:35:27,19.75,-64.78,7.91,,,,
2200,09/20/2022 09:50:27,19.77,-66.78,7.94,,,,
2201,09/20/2022 10:05:27,19.77,-67.53,7.95,,,,
2202,09/20/2022 10:20:27,19.79,-68.72,7.98,,,,
2203,09/20/2022 10:35:27,19.82,-68.69,7.98,,,,
2204,09/20/2022 10:50:27,19.82,-69.58,7.99,,,,
2205,09/20/2022 11:05:27,19.84,-67.69,7.96,,,,
2206,09/20/2022 11:20:27,19.86,-68.11,7.96,,,,
2207,09/20/2022 11:35:27,19.89,-68.41,7.97,,,,
2208,09/20/2022 11:50:27,19.89,-69.56,7.99,,,,
2209,09/20/2022 12:05:27,19.91,-68.99,7.98,,,,
2210,09/20/2022 12:20:27,19.94,-70.39,8.01,,,,
2211,09/20/2022 12:35:27,19.96,-71.75,8.03,,,,
2212,09/20/2022 12:50:27,19.98,-71.06,8.02,,,,
2213,09/20/2022 13:05:27,20.03,-70.97,8.02,,,,
2214,09/20/2022 13:20:27,20.08,-71.64,8.03,,,,
2215,09/20/2022 13:35:27,20.10,-71.97,8.03,,,,
2216,09/20/2022 13:50:27,20.15,-72.58,8.04,,,,
2217,09/20/2022 14:05:27,20.17,-71.80,8.03,,,,
2218,09/20/2022 14:20:27,20.20,-71.66,8.03,,,,
2219,09/20/2022 14:35:27,20.17,-74.63,8.08,,,,
2220,09/20/2022 14:50:27,20.17,-75.78,8.10,,,,
2221,09/20/2022 15:05:27,20.17,-76.96,8.12,,,,
2222,09/20/2022 15:20:27,20.20,-76.49,8.11,,,,
2223,09/20/2022 15:35:27,20.20,-74.94,8.09,,,,
2224,09/20/2022 15:50:27,20.27,-75.03,8.09,,,,
2225,09/20/2022 16:05:27,20.22,-73.02,8.05,,,,
2226,09/20/2022 16:20:27,20.17,-73.31,8.06,,,,
2227,09/20/2022 16:35:27,20.17,-71.36,8.02,,,,
2228,09/20/2022 16:50:27,20.10,-73.27,8.06,,,,
2229,09/20/2022 17:05:27,20.08,-73.74,8.06,,,,
2230,09/20/2022 17:20:27,20.08,-72.00,8.03,,,,
2231,09/20/2022 17:35:27,20.08,-70.80,8.01,,,,
2232,09/20/2022 17:50:27,20.08,-72.67,8.05,,,,
2233,09/20/2022 18:05:27,20.03,-71.25,8.02,,,,
2234,09/20/2022 18:20:27,19.98,-68.97,7.98,,,,
2235,09/20/2022 18:35:27,19.91,-69.39,7.99,,,,
2236,09/20/2022 18:50:27,19.86,-68.77,7.98,,,,
2237,09/20/2022 19:05:27,19.82,-68.38,7.97,,,,
2238,09/20/2022 19:20:27,19.82,-69.67,7.99,,,,
2239,09/20/2022 19:35:27,19.82,-67.28,7.95,,,,
2240,09/20/2022 19:50:27,19.79,-66.55,7.94,,,,
2241,09/20/2022 20:05:27,19.79,-66.22,7.93,,,,
2242,09/20/2022 20:20:27,19.79,-64.56,7.90,,,,
2243,09/20/2022 20:35:27,19.79,-65.05,7.91,,,,
2244,09/20/2022 20:50:27,19.77,-68.25,7.97,,,,
2245,09/20/2022 21:05:27,19.77,-70.24,8.00,,,,
2246,09/20/2022 21:20:27,19.77,-69.63,7.99,,,,
2247,09/20/2022 21:35:27,19.77,-69.61,7.99,,,,
2248,09/20/2022 21:50:27,19.77,-71.24,8.02,,,,
2249,09/20/2022 22:05:27,19.77,-70.55,8.01,,,,
2250,09/20/2022 22:20:27,19.77,-70.05,8.00,,,,
2251,09/20/2022 22:35:27,19.77,-70.22,8.00,,,,
2252,09/20/2022 22:50:27,19.77,-68.88,7.98,,,,
2253,09/20/2022 23:05:27,19.77,-67.39,7.95,,,,
2254,09/20/2022 23:20:27,19.75,-68.75,7.98,,,,
2255,09/20/2022 23:35:27,19.75,-70.66,8.01,,,,
2256,09/20/2022 23:50:27,19.75,-70.97,8.02,,,,
2257,09/21/2022 00:05:27,19.77,-70.67,8.01,,,,
2258,09/21/2022 00:20:27,19.77,-70.13,8.00,,,,
2259,09/21/2022 00:35:27,19.75,-69.63,7.99,,,,
2260,09/21/2022 00:50:27,19.72,-70.35,8.00,,,,
2261,09/21/2022 01:05:27,19.70,-70.19,8.00,,,,
2262,09/21/2022 01:20:27,19.67,-69.17,7.98,,,,
2263,09/21/2022 01:35:27,19.63,-68.08,7.96,,,,
2264,09/21/2022 01:50:27,19.60,-67.08,7.95,,,,
2265,09/21/2022 02:05:27,19.58,-67.56,7.96,,,,
2266,09/21/2022 02:20:27,19.53,-67.66,7.96,,,,
2267,09/21/2022 02:35:27,19.48,-67.00,7.95,,,,
2268,09/21/2022 02:50:27,19.44,-65.89,7.93,,,,
2269,09/21/2022 03:05:27,19.39,-64.75,7.91,,,,
2270,09/21/2022 03:20:27,19.29,-64.38,7.90,,,,
2271,09/21/2022 03:35:27,19.25,-63.63,7.89,,,,
2272,09/21/2022 03:50:27,19.22,-62.02,7.86,,,,
2273,09/21/2022 04:05:27,19.25,-64.21,7.90,,,,
2274,09/21/2022 04:20:27,19.25,-64.69,7.91,,,,
2275,09/21/2022 04:35:27,19.20,-63.66,7.89,,,,
2276,09/21/2022 04:50:27,19.13,-63.53,7.88,,,,
2277,09/21/2022 05:05:27,19.17,-62.75,7.87,,,,
2278,09/21/2022 05:20:27,19.17,-62.85,7.87,,,,
2279,09/21/2022 05:35:27,19.15,-62.80,7.87,,,,
2280,09/21/2022 05:50:27,19.15,-65.19,7.91,,,,
2281,09/21/2022 06:05:27,19.13,-63.61,7.89,,,,
2282,09/21/2022 06:20:27,19.10,-61.39,7.85,,,,
2283,09/21/2022 06:35:27,19.10,-60.97,7.84,,,,
2284,09/21/2022 06:50:27,19.13,-62.91,7.87,,,,
2285,09/21/2022 07:05:27,19.17,-63.92,7.89,,,,
2286,09/21/2022 07:20:27,19.22,-63.10,7.88,,,,
2287,09/21/2022 07:35:27,19.25,-64.33,7.90,,,,
2288,09/21/2022 07:50:27,19.27,-64.74,7.91,,,,
2289,09/21/2022 08:05:27,19.29,-64.10,7.89,,,,
2290,09/21/2022 08:20:27,19.29,-64.69,7.91,,,,
2291,09/21/2022 08:35:27,19.25,-63.56,7.89,,,,
2292,09/21/2022 08:50:27,19.20,-62.77,7.87,,,,
2293,09/21/2022 09:05:27,19.22,-63.78,7.89,,,,
2294,09/21/2022 09:20:27,19.20,-64.46,7.90,,,,
2295,09/21/2022 09:35:27,19.25,-66.05,7.93,,,,
2296,09/21/2022 09:50:27,19.27,-65.89,7.93,,,,
2297,09/21/2022 10:05:27,19.27,-66.17,7.93,,,,
2298,09/21/2022 10:20:27,19.29,-65.44,7.92,,,,
2299,09/21/2022 10:35:27,19.34,-63.50,7.88,,,,
2300,09/21/2022 10:50:27,19.41,-66.63,7.94,,,,
2301,09/21/2022 11:05:27,19.48,-66.55,7.94,,,,
2302,09/21/2022 11:20:27,19.46,-64.99,7.91,,,,
2303,09/21/2022 11:35:27,19.41,-65.64,7.92,,,,
2304,09/21/2022 11:50:27,19.39,-65.86,7.93,,,,
2305,09/21/2022 12:05:27,19.41,-65.58,7.92,,,,
2306,09/21/2022 12:20:27,19.48,-65.13,7.91,,,,
2307,09/21/2022 12:35:27,19.56,-66.80,7.94,,,,
2308,09/21/2022 12:50:27,19.65,-67.00,7.95,,,,
2309,09/21/2022 13:05:27,19.72,-69.05,7.98,,,,
2310,09/21/2022 13:20:27,19.84,-69.06,7.98,,,,
2311,09/21/2022 13:35:27,19.94,-69.99,8.00,,,,
2312,09/21/2022 13:50:27,20.01,-70.03,8.00,,,,
2313,09/21/2022 14:05:27,20.08,-70.33,8.00,,,,
2314,09/21/2022 14:20:27,20.13,-70.19,8.00,,,,
2315,09/21/2022 14:35:27,20.20,-71.81,8.03,,,,
2316,09/21/2022 14:50:27,20.29,-73.02,8.05,,,,
2317,09/21/2022 15:05:27,20.34,-72.11,8.03,,,,
2318,09/21/2022 15:20:27,20.36,-74.60,8.08,,,,
2319,09/21/2022 15:35:27,20.39,-73.39,8.06,,,,
2320,09/21/2022 15:50:27,20.34,-70.96,8.01,,,,
2321,09/21/2022 16:05:27,20.29,-71.91,8.03,,,,
2322,09/21/2022 16:20:27,20.22,-74.21,8.07,,,,
2323,09/21/2022 16:35:27,20.17,-73.36,8.06,,,,
2324,09/21/2022 16:50:27,20.20,-73.03,8.05,,,,
2325,09/21/2022 17:05:27,20.15,-74.77,8.08,,,,
2326,09/21/2022 17:20:27,20.08,-73.86,8.07,,,,
2327,09/21/2022 17:35:27,20.01,-74.02,8.07,,,,
2328,09/21/2022 17:50:27,19.94,-73.24,8.06,,,,
2329,09/21/2022 18:05:27,19.84,-72.58,8.04,,,,
2330,09/21/2022 18:20:27,19.79,-72.31,8.04,,,,
2331,09/21/2022 18:35:27,19.75,-71.41,8.02,,,,
2332,09/21/2022 18:50:27,19.75,-71.28,8.02,,,,
2333,09/21/2022 19:05:27,19.72,-71.13,8.02,,,,
2334,09/21/2022 19:20:27,19.70,-71.33,8.02,,,,
2335,09/21/2022 19:35:27,19.70,-70.88,8.01,,,,
2336,09/21/2022 19:50:27,19.70,-70.41,8.01,,,,
2337,09/21/2022 20:05:27,19.70,-70.28,8.00,,,,
2338,09/21/2022 20:20:27,19.70,-70.49,8.01,,,,
2339,09/21/2022 20:35:27,19.72,-72.11,8.04,,,,
2340,09/21/2022 20:50:27,19.72,-72.64,8.05,,,,
2341,09/21/2022 21:05:27,19.75,-72.97,8.05,,,,
2342,09/21/2022 21:20:27,19.79,-73.99,8.07,,,,
2343,09/21/2022 21:35:27,19.82,-74.16,8.07,,,,
2344,09/21/2022 21:50:27,19.75,-73.14,8.05,,,,
2345,09/21/2022 22:05:27,19.63,-72.80,8.05,,,,
2346,09/21/2022 22:20:27,19.56,-72.86,8.05,,,,
2347,09/21/2022 22:35:27,19.51,-72.78,8.05,,,,
2348,09/21/2022 22:50:27,19.48,-72.10,8.04,,,,
2349,09/21/2022 23:05:27,19.53,-73.22,8.06,,,,
2350,09/21/2022 23:20:27,19.51,-72.75,8.05,,,,
2351,09/21/2022 23:35:27,19.46,-72.80,8.05,,,,
2352,09/21/2022 23:50:27,19.48,-73.10,8.06,,,,
2353,09/22/2022 00:05:27,19.53,-73.13,8.06,,,,
2354,09/22/2022 00:20:27,19.56,-73.11,8.06,,,,
2355,09/22/2022 00:35:27,19.56,-73.13,8.06,,,,
2356,09/22/2022 00:50:27,19.51,-73.72,8.07,,,,
2357,09/22/2022 01:05:27,19.51,-73.55,8.06,,,,
2358,09/22/2022 01:20:27,19.48,-72.47,8.04,,,,
2359,09/22/2022 01:35:27,19.41,-70.99,8.02,,,,
2360,09/22/2022 01:50:27,19.22,-66.83,7.94,,,,
2361,09/22/2022 02:05:27,19.13,-64.11,7.90,,,,
2362,09/22/2022 02:20:27,19.03,-60.02,7.82,,,,
2363,09/22/2022 02:35:27,19.06,-64.03,7.89,,,,
2364,09/22/2022 02:50:27,19.03,-65.50,7.92,,,,
2365,09/22/2022 03:05:27,19.03,-64.85,7.91,,,,
2366,09/22/2022 03:20:27,19.01,-63.03,7.88,,,,
2367,09/22/2022 03:35:27,19.06,-67.64,7.96,,,,
2368,09/22/2022 03:50:27,19.08,-68.21,7.97,,,,
2369,09/22/2022 04:05:27,19.08,-69.81,8.00,,,,
2370,09/22/2022 04:20:27,19.10,-73.94,8.07,,,,
2371,09/22/2022 04:35:27,19.08,-69.89,8.00,,,,
2372,09/22/2022 04:50:27,19.03,-65.97,7.93,,,,
2373,09/22/2022 05:05:27,19.03,-66.38,7.94,,,,
2374,09/22/2022 05:20:27,19.03,-67.16,7.95,,,,
2375,09/22/2022 05:35:27,19.01,-65.75,7.93,,,,
2376,09/22/2022 05:50:27,19.03,-65.28,7.92,,,,
2377,09/22/2022 06:05:27,19.03,-64.96,7.91,,,,
2378,09/22/2022 06:20:27,19.08,-66.66,7.94,,,,
2379,09/22/2022 06:35:27,19.13,-67.28,7.95,,,,
2380,09/22/2022 06:50:27,19.13,-67.28,7.95,,,,
2381,09/22/2022 07:05:27,19.13,-66.61,7.94,,,,
2382,09/22/2022 07:20:27,19.08,-65.16,7.91,,,,
2383,09/22/2022 07:35:27,19.08,-64.72,7.91,,,,
2384,09/22/2022 07:50:27,19.10,-65.19,7.91,,,,
2385,09/22/2022 08:05:27,19.15,-66.47,7.94,,,,
2386,09/22/2022 08:20:27,19.17,-67.16,7.95,,,,
2387,09/22/2022 08:35:27,19.17,-66.88,7.94,,,,
2388,09/22/2022 08:50:27,19.17,-66.74,7.94,,,,
2389,09/22/2022 09:05:27,19.20,-67.10,7.95,,,,
2390,09/22/2022 09:20:27,19.22,-67.25,7.95,,,,
2391,09/22/2022 09:35:27,19.22,-67.03,7.95,,,,
2392,09/22/2022 09:50:27,19.25,-66.89,7.94,,,,
2393,09/22/2022 10:05:27,19.25,-66.94,7.95,,,,
2394,09/22/2022 10:20:27,19.27,-67.14,7.95,,,,
2395,09/22/2022 10:35:27,19.27,-67.21,7.95,,,,
2396,09/22/2022 10:50:27,19.27,-67.13,7.95,,,,
2397,09/22/2022 11:05:27,19.27,-67.00,7.95,,,,
2398,09/22/2022 11:20:27,19.29,-66.96,7.95,,,,
2399,09/22/2022 11:35:27,19.29,-66.83,7.94,,,,
2400,09/22/2022 11:50:27,19.29,-66.61,7.94,,,,
2401,09/22/2022 12:05:27,19.32,-66.78,7.94,,,,
2402,09/22/2022 12:20:27,19.34,-66.97,7.95,,,,
2403,09/22/2022 12:35:27,19.39,-67.22,7.95,,,,
2404,09/22/2022 12:50:27,19.41,-67.22,7.95,,,,
2405,09/22/2022 13:05:27,19.46,-67.64,7.96,,,,
2406,09/22/2022 13:20:27,19.48,-67.61,7.96,,,,
2407,09/22/2022 13:35:27,19.51,-67.56,7.96,,,,
2408,09/22/2022 13:50:27,19.53,-66.46,7.94,,,,
2409,09/22/2022 14:05:27,19.53,-64.83,7.91,,,,
2410,09/22/2022 14:20:27,19.56,-63.97,7.89,,,,
2411,09/22/2022 14:35:27,19.53,-65.33,7.92,,,,
2412,09/22/2022 14:50:27,19.53,-65.19,7.91,,,,
2413,09/22/2022 15:05:27,19.56,-64.72,7.90,,,,
2414,09/22/2022 15:20:27,19.56,-63.41,7.88,,,,
2415,09/22/2022 15:35:27,19.60,-59.88,7.82,,,,
2416,09/22/2022 15:50:27,19.51,-61.24,7.84,,,,
2417,09/22/2022 16:05:27,19.41,-60.88,7.84,,,,
2418,09/22/2022 16:20:27,19.22,-61.10,7.84,,,,
2419,09/22/2022 16:35:27,19.20,-60.10,7.82,,,,
2420,09/22/2022 16:50:27,19.20,-58.69,7.80,,,,
2421,09/22/2022 17:05:27,19.08,-60.86,7.84,,,,
2422,09/22/2022 17:20:27,19.17,-59.47,7.81,,,,
2423,09/22/2022 17:35:27,19.20,-60.47,7.83,,,,
2424,09/22/2022 17:50:27,19.20,-61.11,7.84,,,,
2425,09/22/2022 18:05:27,19.25,-62.88,7.87,,,,
2426,09/22/2022 18:20:27,19.27,-63.97,7.89,,,,
2427,09/22/2022 18:35:27,19.22,-64.11,7.90,,,,
2428,09/22/2022 18:50:27,19.22,-63.88,7.89,,,,
2429,09/22/2022 19:05:27,19.22,-63.96,7.89,,,,
2430,09/22/2022 19:20:27,19.22,-63.38,7.88,,,,
2431,09/22/2022 19:35:27,19.22,-63.17,7.88,,,,
2432,09/22/2022 19:50:27,19.22,-62.58,7.87,,,,
2433,09/22/2022 20:05:27,19.22,-62.47,7.87,,,,
2434,09/22/2022 20:20:27,19.22,-61.22,7.84,,,,
2435,09/22/2022 20:35:27,19.17,-60.13,7.82,,,,
2436,09/22/2022 20:50:27,19.15,-60.17,7.82,,,,
2437,09/22/2022 21:05:27,19.15,-59.41,7.81,,,,
2438,09/22/2022 21:20:27,19.08,-61.06,7.84,,,,
2439,09/22/2022 21:35:27,19.06,-61.63,7.85,,,,
2440,09/22/2022 21:50:27,19.08,-62.39,7.86,,,,
2441,09/22/2022 22:05:27,19.06,-61.67,7.85,,,,
2442,09/22/2022 22:20:27,19.03,-60.49,7.83,,,,
2443,09/22/2022 22:35:27,19.03,-61.80,7.85,,,,
2444,09/22/2022 22:50:27,19.03,-61.60,7.85,,,,
2445,09/22/2022 23:05:27,19.01,-61.00,7.84,,,,
2446,09/22/2022 23:20:27,18.96,-60.63,7.83,,,,
2447,09/22/2022 23:35:27,18.91,-60.83,7.84,,,,
2448,09/22/2022 23:50:27,18.89,-60.89,7.84,,,,
2449,09/23/2022 00:05:27,18.87,-60.61,7.83,,,,
2450,09/23/2022 00:20:27,18.87,-61.46,7.85,,,,
2451,09/23/2022 00:35:27,18.84,-60.78,7.84,,,,
2452,09/23/2022 00:50:27,18.84,-60.63,7.83,,,,
2453,09/23/2022 01:05:27,18.82,-60.92,7.84,,,,
2454,09/23/2022 01:20:27,18.77,-61.71,7.85,,,,
2455,09/23/2022 01:35:27,18.72,-61.44,7.85,,,,
2456,09/23/2022 01:50:27,18.68,-61.74,7.85,,,,
2457,09/23/2022 02:05:27,18.63,-62.00,7.86,,,,
2458,09/23/2022 02:20:27,18.56,-62.36,7.87,,,,
2459,09/23/2022 02:35:27,18.49,-62.35,7.87,,,,
2460,09/23/2022 02:50:27,18.41,-62.06,7.86,,,,
2461,09/23/2022 03:05:27,18.32,-62.05,7.86,,,,
2462,09/23/2022 03:20:27,18.18,-61.20,7.85,,,,
2463,09/23/2022 03:35:27,18.03,-60.67,7.84,,,,
2464,09/23/2022 03:50:27,17.80,-59.27,7.81,,,,
2465,09/23/2022 04:05:27,17.70,-60.58,7.84,,,,
2466,09/23/2022 04:20:27,17.75,-60.77,7.84,,,,
2467,09/23/2022 04:35:27,17.63,-60.41,7.83,,,,
2468,09/23/2022 04:50:27,17.51,-59.45,7.82,,,,
2469,09/23/2022 05:05:27,17.34,-59.00,7.81,,,,
2470,09/23/2022 05:20:27,17.46,-59.77,7.82,,,,
2471,09/23/2022 05:35:27,17.56,-60.05,7.83,,,,
2472,09/23/2022 05:50:27,17.53,-59.77,7.82,,,,
2473,09/23/2022 06:05:27,17.46,-60.91,7.84,,,,
2474,09/23/2022 06:20:27,17.25,-60.35,7.83,,,,
2475,09/23/2022 06:35:27,17.49,-62.25,7.87,,,,
2476,09/23/2022 06:50:27,17.65,-62.86,7.88,,,,
2477,09/23/2022 07:05:27,17.77,-62.77,7.88,,,,
2478,09/23/2022 07:20:27,17.80,-62.94,7.88,,,,
2479,09/23/2022 07:35:27,17.89,-62.58,7.87,,,,
2480,09/23/2022 07:50:27,17.84,-62.49,7.87,,,,
2481,09/23/2022 08:05:27,18.01,-62.85,7.88,,,,
2482,09/23/2022 08:20:27,18.03,-63.11,7.88,,,,
2483,09/23/2022 08:35:27,18.15,-63.56,7.89,,,,
2484,09/23/2022 08:50:27,18.27,-64.19,7.90,,,,
2485,09/23/2022 09:05:27,18.32,-64.61,7.91,,,,
2486,09/23/2022 09:20:27,18.39,-64.97,7.91,,,,
2487,09/23/2022 09:35:27,18.41,-65.22,7.92,,,,
2488,09/23/2022 09:50:27,18.34,-65.30,7.92,,,,
2489,09/23/2022 10:05:27,18.34,-65.25,7.92,,,,
2490,09/23/2022 10:20:27,18.49,-65.69,7.93,,,,
2491,09/23/2022 10:35:27,18.51,-66.17,7.93,,,,
2492,09/23/2022 10:50:27,18.46,-65.91,7.93,,,,
2493,09/23/2022 11:05:27,18.53,-66.60,7.94,,,,
2494,09/23/2022 11:20:27,18.53,-66.78,7.95,,,,
2495,09/23/2022 11:35:27,18.58,-67.19,7.95,,,,
2496,09/23/2022 11:50:27,18.58,-67.63,7.96,,,,
2497,09/23/2022 12:05:27,18.60,-68.02,7.97,,,,
2498,09/23/2022 12:20:27,18.63,-68.10,7.97,,,,
2499,09/23/2022 12:35:27,18.58,-68.31,7.97,,,,
2500,09/23/2022 12:50:27,18.41,-68.35,7.97,,,,
2501,09/23/2022 13:05:27,18.58,-69.25,7.99,,,,
2502,09/23/2022 13:20:27,18.63,-69.75,8.00,,,,
2503,09/23/2022 13:35:27,18.68,-70.19,8.01,,,,
2504,09/23/2022 13:50:27,18.68,-70.81,8.02,,,,
2505,09/23/2022 14:05:27,18.68,-71.06,8.02,,,,
2506,09/23/2022 14:20:27,18.51,-69.86,8.00,,,,
2507,09/23/2022 14:35:27,18.46,-71.06,8.02,,,,
2508,09/23/2022 14:50:27,18.39,-70.55,8.01,,,,
2509,09/23/2022 15:05:27,18.30,-70.97,8.02,,,,
2510,09/23/2022 15:20:27,18.18,-70.69,8.02,,,,
2511,09/23/2022 15:35:27,18.08,-70.58,8.01,,,,
2512,09/23/2022 15:50:27,18.15,-71.56,8.03,,,,
2513,09/23/2022 16:05:27,17.96,-72.92,8.06,,,,
2514,09/23/2022 16:20:27,17.91,-73.17,8.06,,,,
2515,09/23/2022 16:35:27,17.94,-72.91,8.06,,,,
2516,09/23/2022 16:50:27,17.89,-73.02,8.06,,,,
2517,09/23/2022 17:05:27,17.80,-73.49,8.07,,,,
2518,09/23/2022 17:20:27,17.75,-73.41,8.07,,,,
2519,09/23/2022 17:35:27,17.68,-73.33,8.07,,,,
2520,09/23/2022 17:50:27,17.56,-73.74,8.07,,,,
2521,09/23/2022 18:05:27,17.72,-75.00,8.10,,,,
2522,09/23/2022 18:20:27,17.82,-75.89,8.11,,,,
2523,09/23/2022 18:35:27,17.82,-76.31,8.12,,,,
2524,09/23/2022 18:50:27,17.84,-76.22,8.12,,,,
2525,09/23/2022 19:05:27,17.89,-74.38,8.08,,,,
2526,09/23/2022 19:20:27,17.89,-73.16,8.06,,,,
2527,09/23/2022 19:35:27,17.82,-72.72,8.05,,,,
2528,09/23/2022 19:50:27,17.82,-71.56,8.03,,,,
2529,09/23/2022 20:05:27,17.94,-69.69,8.00,,,,
2530,09/23/2022 20:20:27,17.94,-69.08,7.99,,,,
2531,09/23/2022 20:35:27,17.94,-67.50,7.96,,,,
2532,09/23/2022 20:50:27,17.99,-67.00,7.95,,,,
2533,09/23/2022 21:05:27,17.99,-66.58,7.94,,,,
2534,09/23/2022 21:20:27,18.01,-65.67,7.93,,,,
2535,09/23/2022 21:35:27,18.01,-64.72,7.91,,,,
2536,09/23/2022 21:50:27,17.96,-63.96,7.90,,,,
2537,09/23/2022 22:05:27,17.94,-64.66,7.91,,,,
2538,09/23/2022 22:20:27,17.91,-64.31,7.90,,,,
2539,09/23/2022 22:35:27,17.89,-63.61,7.89,,,,
2540,09/23/2022 22:50:27,17.87,-63.77,7.89,,,,
2541,09/23/2022 23:05:27,17.82,-63.64,7.89,,,,
2542,09/23/2022 23:20:27,17.77,-63.75,7.89,,,,
2543,09/23/2022 23:35:27,17.72,-63.67,7.89,,,,
2544,09/23/2022 23:50:27,17.70,-63.67,7.89,,,,
2545,09/24/2022 00:05:27,17.65,-63.02,7.88,,,,
2546,09/24/2022 00:20:27,17.53,-62.27,7.87,,,,
2547,09/24/2022 00:35:27,17.42,-62.13,7.86,,,,
2548,09/24/2022 00:50:27,17.30,-61.08,7.85,,,,
2549,09/24/2022 01:05:27,17.22,-60.77,7.84,,,,
2550,09/24/2022 01:20:27,16.99,-59.49,7.82,,,,
2551,09/24/2022 01:35:27,16.61,-57.33,7.78,,,,
2552,09/24/2022 01:50:27,16.37,-57.36,7.78,,,,
2553,09/24/2022 02:05:27,16.37,-59.55,7.82,,,,
2554,09/24/2022 02:20:27,16.15,-59.17,7.82,,,,
2555,09/24/2022 02:35:27,15.75,-56.03,7.76,,,,
2556,09/24/2022 02:50:27,15.22,-51.77,7.68,,,,
2557,09/24/2022 03:05:27,15.08,-51.38,7.68,,,,
